"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"51297","1.0","551","[""GREEK""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51298","1.0","642","[""HIST""]","1","""0/999""","","","[""Timothy R. Howe""]","""0/999""","300","","999","""IR/Origins of Israel""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51299","1.0","647","[""HSPST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51300","1.0","657","[""FAMST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51301","1.0","692","[""IS""]","1","""0/999""","","","[""Jon Eric Nelson""]","""0/999""","300","","999","""IR/Pre-Production""","398","false","","2","""1/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51302","1.0","710","[""ID""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51303","1.0","726","[""LATIN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51304","1.0","789","[""MGMT""]","1","""0/999""","","","[""Sian E. Muir""]","""0/999""","300","","999","""IR/Experiential Marketing""","398","false","","2","""0/999""","""1/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51305","1.0","798","[""MEDIA""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51306","1.0","866","[""MUSIC""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51307","1.0","920","[""NEURO""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51308","1.0","937","[""NORW""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51309","1.0","963","[""NURS""]","2","""0/999""","","","[""Mary Kuehn""]","""0/999""","300","","999","""IR/Nursing Education""","398","false","","2","""2/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51310","1.0","993","[""PHIL""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51311","1.0","1068","[""PETH""]","1","""0/999""","","","[""Daniel Hagen""]","""0/999""","300","","999","""IR/Adv Care Athletic Inj""","398","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51312","1.0","1101","[""PHYS""]","1","""0/999""","","","[""Brian Borovsky""]","""0/999""","300","","999","""IR/Nanoscale Friction""","398","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51313","1.0","1152","[""PSCI""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51314","1.0","1190","[""PSYCH""]","1","""0/999""","","","[""Dana Gross""]","""1/999""","300","","999","""IR/Teen Parenting""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51315","1.0","1257","[""REL""]","1","""0/999""","","","[""David Booth""]","""0/999""","300","","999","""IR/Ecofeminism""","398","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51316","1.0","1280","[""RUSSN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51317","1.0","1320","[""SOAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51318","1.0","1355","[""SPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51319","1.0","1373","[""SWRK""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51320","1.0","1401","[""THEAT""]","1","""0/999""","","","[""Jeanne I. Willcoxon""]","""1/999""","300","","999","""IR/Stage Management""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51321","1.0","1414","[""STAT""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51322","1.0","1480","[""WMNST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Research""","""Research""","2006"
"51335","1.0","69","[""ART""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""2/999""","""1/999""","""O""","20062","","","""Research""","2006"
"51336","1.0","94","[""ASIAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51337","1.0","154","[""BIO""]","2","""0/999""","","","[""Charles Jr. Umbanhowar""]","""1/999""","200","","999","""IS/Winter Lake Ecology""","298","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51338","1.0","205","[""CHEM""]","1","""0/999""","","","[""Jeffrey J. Schwinefus""]","""0/999""","200","","999","""IS/RNA Mutant Switch""","298","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51339","1.0","234","[""CLASS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51340","1.0","249","[""CHIN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51341","1.0","277","[""ECON""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51342","1.0","300","[""CSCI""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51343","1.0","314","[""EDUC""]","1","""0/999""","","","[""Leon Narvaez""]","""0/999""","200","","999","""IS/Bilingual Ed: C.Rica""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51344","1.0","375","[""DANCE""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51345","1.0","434","[""ENGL""]","1","""0/999""","","","[""Mary Steen""]","""0/999""","200","","999","""IS/Reflective Essays""","298","false","","2","""0/999""","""1/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51346","1.0","465","[""ENVST""]","1","""0/999""","","","[""John D. Schade"", ""Eugene Bakko""]","""0/999""","200","","999","""IS/Sustainable Agric""","298","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51347","1.0","491","[""FREN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51348","1.0","523","[""GERM""]","1","""0/999""","","","[""Lavern Rippley""]","""1/999""","200","","999","""IS/German for Economics""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51349","1.0","544","[""GREEK""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51350","1.0","625","[""HIST""]","0","""0/999""","","","[""Staff""]","""1/999""","200","","999","""IS/""","298","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51351","1.0","644","[""HSPST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51352","1.0","654","[""FAMST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51353","1.0","687","[""IS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51354","1.0","708","[""ID""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51355","1.0","717","[""LATIN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51356","1.0","752","[""MATH""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51357","1.0","785","[""MGMT""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51358","1.0","796","[""MEDIA""]","2","""0/999""","","","[""David Booth""]","""0/999""","200","","999","""IS/Comp Studies Film""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51359","1.0","847","[""MUSIC""]","2","""0/999""","","","[""Justin W. Merritt""]","""0/999""","200","","999","""IS/Composition""","298","false","","2","""5/999""","""1/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51360","1.0","918","[""NEURO""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51361","1.0","932","[""NORW""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51362","1.0","943","[""NURS""]","1","""0/999""","","","[""Diana Neal""]","""0/999""","200","","999","""IS/Acupunc & Alt Therapy""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51363","1.0","986","[""PHIL""]","1","""0/999""","","","[""Charles Taliaferro""]","""1/999""","200","","999","""IS/The City as Teacher""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51364","1.0","1058","[""PETH""]","1","""0/999""","","","[""Gary Wicks""]","""1/999""","200","","999","""IS/Optometry Learning Exp""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51365","1.0","1091","[""PHYS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51366","1.0","1141","[""PSCI""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""1/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51367","1.0","1179","[""PSYCH""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51368","1.0","1239","[""REL""]","1","""0/999""","","","[""Margaret Odell""]","""0/999""","200","","999","""IS/The Faith Community""","298","false","","2","""0/999""","""1/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51369","1.0","1276","[""RUSSN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51370","1.0","1316","[""SOAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51371","1.0","1342","[""SPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51372","1.0","1367","[""SWRK""]","1","""0/999""","","","[""Mary Carlsen""]","""0/999""","200","","999","""IS/Irish Immigration""","298","false","","2","""2/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51373","1.0","1395","[""THEAT""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51374","1.0","1410","[""STAT""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51375","1.0","1478","[""WMNST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","""Independent Study""","""Research""","2006"
"51376","1.0","1487","[""ARMS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20062","","","""Research""","2006"
"51395","1.0","80","[""ASIAN""]","10","""3/999""","","","[""Rika Ito""]","""0/999""","100","[""OM 002""]","25","""Japanese Lang/Society""","126","false","","2","""3/999""","""3/999""","""O""","20062","[""M-F 0100-0300PM""]","""Japenese Language in Society""","""Research""","2006"
"51403","1.0","481","[""FREN""]","13","""6/999""","","","[""Herve Pensec""]","""1/999""","200","","16","""Lang/Cul Fr Caribbean""","233","false","","2","""0/999""","""3/999""","""C""","20062","","""Language and Culture Studies in The French Caribbean""","""Research""","2006"
"51406","1.0","409","[""ENGL""]","30","""4/10""","","","[""Colin Wells""]","""6/6""","200","[""OM 001""]","28","""Lit Eras: Am:Beats""","240","false","","2","""13/6""","""6/6""","""C""","20062","[""M-F 1040-1240PM""]","""Literary Eras: American""","""Research""","2006"
"51408","1.0","1199","[""REL""]","32","""1/0""","","","[""Mary E. Anderson""]","""12/999""","200","[""BMC 102""]","28","""Lutheran Heritage""","213","false","","2","""1/999""","""16/999""","""C""","20062","[""M-F 0100-0300PM""]","","""Research""","2006"
"51410","1.0","48","[""ART""]","18","""0/999""","","","[""John Saurer""]","""6/999""","200","","18","""Manhattan Art Interim""","246","false","","2","""5/999""","""7/999""","""C""","20062","","""Manhattan Interim in New York City""","""Research""","2006"
"51411","1.0","765","[""MATH""]","14","""0/0""","","","[""Kristina Garrett"", ""Steven McKelvey""]","""4/999""","300","[""SC 182"", ""SC 182""]","15","""Mathematics Practicum""","390","false","","2","""9/999""","""0/999""","""O""","20062","[""M-F 0900-1000"", ""M-F 1040-1240PM""]","","""Research""","2006"
"51413","1.0","1287","[""SOAN""]","25","""25/999""","","","[""Thomas A. Williamson""]","""0/999""","100","[""HH 403""]","25","""Modern Elixirs""","116","false","","2","""0/999""","""0/999""","""C""","20062","[""M-F 1040-0100PM""]","""Modern Elixirs: The Anthropology of Mood-Altering Substances""","""Research""","2006"
"51415","1.0","338","[""EDUC""]","21","""0/0""","","","[""Myron L. Solid""]","""17/999""","300","","24","""Multi-Cult Ed Hawaii""","378","true","","2","""3/999""","""0/0""","""C""","20062","","""Multicultural Education in Hawaii: Seminar and Practicum""","""Research""","2006"
"51416","1.0","1086","[""PHYS""]","28","""1/0""","","1086","[""David Nitz""]","""7/999""","200","[""SC 170""]","30","""Musical Acoustics""","252","false","","2","""9/999""","""11/999""","""C""","20062","[""M-F 0830-1000""]","","""Research""","2006"
"51417","0.0","1087","[""PHYS""]","28","""1/0""","","1086","[""David Nitz""]","""7/999""","200","[""SC 159""]","30","""Musical Acoustics Lab""","252","false","","2","""9/999""","""11/999""","""C""","20062","[""M-F 0100-0330PM""]","","""Lab""","2006"
"51419","1.0","85","[""ASIAN""]","24","""0/999""","","","[""Bruce Dalgaard""]","""3/999""","200","","19","""Nat ID/China & Japan""","212","false","","2","""8/999""","""14/999""","""C""","20062","","""Asian Conversations: National Identity in China and Japan""","""Research""","2006"
"51421","1.0","781","[""MGMT""]","25","""0/0""","","","[""Sian E. Muir""]","""9/999""","200","[""Mod 3""]","25","""New Venture Formulat""","257","false","","2","""11/999""","""4/999""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"51423","0.0","1322","[""INTD""]","0","""1/999""","","","[""Staff""]","""15/999""","100","","999","""No Interim""","100","false","","2","""47/999""","""7/999""","""O""","20062","","","""Research""","2006"
"51432","1.0","939","[""NURS""]","23","""9/999""","","","[""Rita Glazebrook"", ""Mary Kuehn"", ""Judith Sateren""]","""6/999""","100","[""SC 018""]","24","""Nutrition & Wellness""","110","false","""A""","2","""9/999""","""0/999""","""C""","20062","[""M-F 0100-0300PM""]","""Nutrition and Wellness""","""Research""","2006"
"51433","1.0","805","[""MUSIC""]","29","""2/999""","","","[""David Carter""]","""4/999""","100","[""CHM 239""]","35","""Orchestral Music""","132","false","","2","""3/999""","""10/999""","""O""","20062","[""M-F 0100-0300PM""]","","""Research""","2006"
"51434","1.0","215","[""CHEM""]","3","""0/0""","","","[""Gregory W. Muth""]","""1/999""","300","[""SC 310""]","12","""Organic Analys/Theory""","380","false","","2","""1/999""","""1/999""","""O""","20062","[""M-F 0800-1000""]","""Organic Analysis and Theory""","""Research""","2006"
"51435","1.0","198","[""CHEM""]","18","""0/999""","","","[""Gary Miessler""]","""4/999""","200","[""SC 310""]","20","""Organometallic Chem""","252","false","","2","""2/999""","""14/999""","""C""","20062","[""M-F 1040-1240PM""]","""Organometallic Chemistry""","""Research""","2006"
"51441","1.0","310","[""EDUC""]","9","""0/0""","","","[""Elizabeth A. Leer""]","""0/999""","200","","24","""Perspectives On Tchg""","260","true","","2","""0/999""","""8/999""","""O""","20062","","""Perspectives on Teaching""","""Research""","2006"
"51442","1.0","148","[""BIO""]","12","""0/999""","","","[""David Van Wylen""]","""8/999""","200","","12","""Peruvian Medical Exp""","284","false","","2","""4/999""","""0/999""","""C""","20062","","""Peruvian Medical Experience""","""Research""","2006"
"51443","1.0","966","[""PHIL""]","26","""18/999""","","","[""Vicki L. Harper""]","""0/0""","100","[""RML 515""]","25","""Philosophy and Lit""","120","false","","2","""0/0""","""7/999""","""C""","20062","[""M-F 0100-0300PM""]","""Philosophy in Literature""","""Research""","2006"
"51446","1.0","735","[""MATH""]","0","""0/0""","","","[""Peder Bolstad""]","""1/999""","200","[""SC 129"", ""SC 129""]","25","""Principles of Math""","210","false","","2","""1/999""","""2/999""","""X""","20062","[""M-F 0830-1000"", ""M-F 0100-0200PM""]","""Principles of Mathematics""","""Research""","2006"
"51447","1.0","1380","[""THEAT""]","14","""9/999""","","","[""Todd F. Edwards""]","""1/999""","100","[""TB Kelsey"", ""TB Kelsey"", ""TB Kelsey""]","20","""Prod Theater: Intro""","133","true","","2","""1/999""","""3/999""","""C""","20062","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Producing Theater: Introductory""","""Research""","2006"
"51448","1.0","1387","[""THEAT""]","13","""0/999""","","","[""Gary C. Gisselman""]","""1/999""","200","[""TB Haugen"", ""TB Haugen"", ""TB Haugen""]","20","""Prod Theater: Advanced""","234","true","","2","""8/999""","""2/999""","""C""","20062","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Producing Theater: Advanced""","""Research""","2006"
"51452","1.0","532","[""GCON""]","17","""19/999""","","","[""Christopher M. Brunelle""]","""0/999""","100","[""HH 514""]","19","""Romans & Christians""","115","false","""A""","2","""0/999""","""0/999""","""C""","20062","[""M-F 0100-0300PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2006"
"51453","1.0","532","[""GCON""]","20","""20/999""","","","[""J. L. Carrington""]","""0/999""","100","[""HH 515""]","19","""Romans & Christians""","115","false","""B""","2","""0/999""","""0/999""","""C""","20062","[""M-F 0100-0300PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2006"
"51454","1.0","532","[""GCON""]","18","""18/999""","","","[""Anne G. Sabo""]","""0/999""","100","[""HH 516""]","19","""Romans & Christians""","115","false","""C""","2","""0/999""","""0/999""","""C""","20062","[""M-F 0100-0300PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2006"
"51455","1.0","532","[""GCON""]","20","""20/999""","","","[""Kathryn Ananda-Owens""]","""0/999""","100","[""HH 514""]","19","""Romans & Christians""","115","false","""D""","2","""0/999""","""0/999""","""C""","20062","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2006"
"51456","1.0","532","[""GCON""]","20","""20/999""","","","[""David Booth""]","""0/999""","100","[""HH 515""]","19","""Romans & Christians""","115","false","""E""","2","""0/999""","""0/999""","""C""","20062","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2006"
"51457","1.0","532","[""GCON""]","20","""20/999""","","","[""Charles Taliaferro""]","""0/999""","100","[""HH 516""]","19","""Romans & Christians""","115","false","""F""","2","""0/999""","""0/999""","""C""","20062","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2006"
"51458","1.0","17197","[""ENGL""]","27","""21/999""","","","[""Jon Eric Nelson""]","""0/999""","100","[""RML 525""]","25","""Romantic Comedy/Film Noir""","138","false","","2","""4/999""","""2/999""","""C""","20062","[""M-F 0100-0300PM""]","""Romantic Comedy and Film Noir""","""Research""","2006"
"51460","1.0","308","[""EDUC""]","27","""23/999""","","","[""Daniel R. Forstner""]","""0/0""","100","","20","""Schools & Communities""","170","true","","2","""1/0""","""3/999""","""C""","20062","","""Urban Schools and Communities""","""Research""","2006"
"51467","1.0","482","[""FREN""]","12","""4/999""","","","[""M. Clare Mather""]","""1/999""","200","[""OM 026""]","18","""Speaking of French""","250","false","","2","""1/999""","""5/999""","""O""","20062","[""M-F 1040-0300PM""]","""Speaking""","""Research""","2006"
"51480","1.0","742","[""MATH""]","17","""0/999""","","","[""Clifton Corzatt""]","""1/999""","200","","30","""Struct of Higher Math""","234","false","","2","""0/999""","""15/999""","""C""","20062","","""The Structure of Higher Mathematics""","""Research""","2006"
"51487","1.0","104","[""BIO""]","24","""5/6""","","","[""Pele E. Rich""]","""2/6""","100","[""SC 130"", ""SC 130""]","24","""The Biology of Women""","124","false","","2","""6/6""","""10/6""","""C""","20062","[""MTThF 1040-1200PM"", ""MTThF 0100-0300PM""]","","""Research""","2006"
"51488","1.0","803","[""MUSIC""]","23","""10/10""","","","[""Linda Berger""]","""1/5""","100","[""CHM 222"", ""CHM 224""]","24","""The Music Spectrum""","130","false","","2","""4/4""","""9/5""","""C""","20062","[""MWThF 1040-1130"", ""MWThF 1140-1240PM""]","","""Research""","2006"
"51489","1.0","17196","[""PSCI""]","50","""21/999""","","","[""Anthony Lott"", ""Douglas J. Casson""]","""11/999""","100","[""HH 307""]","50","""The Problem of War""","119","false","","2","""16/999""","""2/999""","""C""","20062","[""M-F 0100-0300PM""]","","""Research""","2006"
"51490","1.0","705","[""ID""]","24","""0/999""","","","[""Diana Postlethwaite""]","""12/999""","200","","24","""Theater in London""","258","false","","2","""4/999""","""6/999""","""C""","20062","","","""Research""","2006"
"51492","1.0","114","[""BIO""]","24","""6/6""","","114","[""John Giannini""]","""4/6""","100","[""SC 227""]","24","""Thinking & Doing Bio""","135","false","","2","""5/6""","""9/6""","""C""","20062","[""M-F 0900-1000""]","""Thinking and Doing Biology""","""Research""","2006"
"51493","0.0","115","[""BIO""]","24","""6/999""","","114","[""John Giannini""]","""4/999""","100","[""SC 227""]","24","""Thinking & Doing Bio Lab""","135","false","","2","""5/999""","""9/999""","""C""","20062","[""M-F 1040-0200PM""]","","""Lab""","2006"
"51496","1.0","86","[""ASIAN""]","3","""0/0""","","","[""Rika Ito""]","""2/999""","200","[""OM 002""]","5","""Top: Japan Lang & Soc""","226","false","","2","""1/999""","""1/999""","""O""","20062","[""M-F 0100-0300PM""]","""Japenese Language in Society""","""Topic""","2006"
"51500","1.0","382","[""ENGL""]","28","""16/999""","","","[""Joseph L. Mbele""]","""0/999""","100","[""RML 421""]","25","""Trickstr/Post-Col Lit""","108","false","","2","""9/999""","""0/999""","""C""","20062","[""M-F 0100-0300PM""]","""The Hero and the Trickster in Post-Colonial Literature""","""Research""","2006"
"51507","1.0","339","[""EDUC""]","28","""0/0""","","","[""Rosemary A. Pfarr-Baker""]","""19/999""","300","","32","""Urban Alternative Ed""","379","true","","2","""10/999""","""0/999""","""C""","20062","","""Urban Education Seminar & Practicum""","""Research""","2006"
"51517","1.0","155","[""BIO""]","13","""0/0""","","","[""Diane K. Angell""]","""5/999""","300","[""SC 248"", ""SC 248"", ""SC 248""]","11","""Zoo Biology""","310","false","","2","""6/999""","""2/0""","""C""","20062","[""M-F 0800-1000"", ""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","","""Research""","2006"
"51518","1.0","606","[""HIST""]","33","""7/999""","","","[""Jeane DeLaney""]","""10/999""","200","[""HH 403""]","35","""20th Century Cuba""","243","false","","2","""9/999""","""9/999""","""C""","20062","[""M-F 0100-0300PM""]","""20th-Century Cuba""","""Research""","2006"
"52727","1.0","1157","[""PSYCH""]","13","""4/999""","","","[""Howard Thorsheim""]","""1/999""","200","[""HH 319"", ""HH 319""]","15","""Psychophysiology""","225","false","","2","""4/999""","""4/999""","""O""","20062","[""M-F 1040-1200PM"", ""M-F 0100-0300PM""]","","""Research""","2006"
"52728","1.0","1206","[""REL""]","33","""0/0""","","","[""Margaret Odell""]","""19/999""","200","[""BMC 110""]","28","""The Biblical God""","222","false","","2","""2/999""","""10/999""","""C""","20062","[""M-F 1040-1240PM""]","","""Research""","2006"
"52729","1.0","1225","[""REL""]","24","""0/999""","","","[""Eric Lund""]","""10/999""","200","","20","""Rome and Wittenberg""","262","false","","2","""9/999""","""4/999""","""C""","20062","","""Catholic Rome, Lutheran Wittenberg""","""Research""","2006"
"52900","1.0","29","[""ART""]","20","""14/999""","","","[""Margaret Ojala""]","""1/999""","100","[""DC 102"", ""DC 102""]","18","""Found Photography""","124","false","","2","""1/999""","""3/999""","""C""","20062","[""M-F 0900-1000"", ""M-F 1040-1240PM""]","""Foundation Photography""","""Research""","2006"
"52901","1.0","221","[""CHEM""]","10","""0/0""","","","[""Douglas J. Beussman""]","""2/999""","300","[""SC 274""]","12","""Top:Bioanalytical Chem""","391","false","","2","""4/999""","""2/999""","""O""","20062","[""M-F 1040-1240PM""]","""Selected Topics in Chemistry""","""Topic""","2006"
"52902","1.0","185","[""CHEM""]","14","""6/999""","","","[""Kristopher J. Keuseman""]","""1/999""","100","[""SC 374""]","34","""Chem-Life's Beginning""","120","false","","2","""1/999""","""4/999""","""O""","20062","[""M-F 1040-1240PM""]","""Chemistry of Life's Beginning""","""Research""","2006"
"52912","1.0","701","[""ID""]","49","""0/999""","","","[""Lavern Rippley"", ""Steve Soderlind""]","""30/999""","200","","50","""The Mare Balticum""","249","false","","2","""10/999""","""9/999""","""C""","20062","","""Mare Balticum""","""Research""","2006"
