"clbid","credits","crsid","departments","enrolled","firsties","gereqs","groupid","instructors","juniors","level","locations","maximum","name","number","pn","section","semester","seniors","sophomores","status","term","times","title","type","year"
"78587","1.0","1326","[""SPAN""]","18","""12/12""","","","[""Alberto Villate-Isaza""]","""0/999""","200","[""TOH 112"", ""TOH 112""]","19","""Intermed Spanish I""","231","false","","2","""1/999""","""5/999""","""C""","20112","[""M-F 1040-1140"", ""M-F 0100-0300PM""]","""Intermediate Spanish I""","""Research""","2011"
"78588","1.0","1327","[""SPAN""]","21","""12/12""","[""FOL-S"", ""MCD""]","","[""Ariel Strichartz""]","""3/999""","200","[""TOH 316"", ""TOH 316""]","19","""Intermed Spanish II""","232","false","","2","""3/999""","""3/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-1240PM""]","""Intermediate Spanish II""","""Research""","2011"
"78590","1.0","455","[""ENVST""]","13","""3/999""","[""IST""]","","[""Michael Swift""]","""4/999""","100","[""RNS 290"", ""RNS 290""]","28","""Intro: Env Studies""","137","false","","2","""1/999""","""5/999""","""O""","20112","[""M-F 0800-1000"", ""M-F 0100-0300PM""]","""Introduction to Environmental Studies""","""Research""","2011"
"78591","1.0","97","[""ASIAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78592","1.0","252","[""CHIN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78593","1.0","285","[""ECON""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78594","1.0","307","[""CSCI""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78595","1.0","378","[""DANCE""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78596","1.0","496","[""FREN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78597","1.0","551","[""GREEK""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78598","1.0","647","[""HSPST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78599","1.0","657","[""FAMST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78600","1.0","710","[""ID""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78601","1.0","726","[""LATIN""]","1","""0/999""","","","[""Steve T. Reece""]","""1/999""","300","","999","""IR/Translating Hilary""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78602","1.0","789","[""MGMT""]","1","""0/999""","[""WRI""]","","[""Richard Goedde""]","""0/999""","300","","999","""IR/Value Averaging""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78603","1.0","798","[""MEDIA""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78604","1.0","937","[""NORW""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78605","1.0","963","[""NURS""]","1","""0/999""","[""WRI""]","","[""Mary Kuehn""]","""0/999""","300","","999","""IR/Writing to Publish""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78606","1.0","1068","[""ESTH""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78607","1.0","1152","[""PSCI""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78608","1.0","1190","[""PSYCH""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78609","1.0","1355","[""SPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78610","1.0","1373","[""SWRK""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78611","1.0","1414","[""STAT""]","1","""0/999""","","","[""Julie M. Legler""]","""0/999""","300","","999","""IR/Bayesian Modeling""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78612","1.0","1480","[""WMNST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78613","1.0","1489","[""ARMS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78614","1.0","15","[""AMST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78615","1.0","475","[""IDFA""]","","","","","[""Staff""]","","300","","","""IR/""","398","false","","2","","","""O""","20112","","","""Research""","2011"
"78616","1.0","18615","[""AFAM""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78617","1.0","18619","[""BMOLS""]","1","""0/999""","","","[""Gregory W. Muth""]","""0/999""","300","","999","""IR/GC/MS Lipid Analysis""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78618","1.0","671","[""JAPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78619","1.0","791","[""MEDVL""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78620","1.0","1285","[""RUSST""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78621","1.0","451","[""ENGL""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78622","1.0","345","[""EDUC""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78623","1.0","642","[""HIST""]","2","""0/999""","","","[""Timothy R. Howe""]","""0/999""","300","","999","""IR/Philip Historiography""","398","false","","2","""2/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78624","1.0","236","[""CLASS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78625","1.0","530","[""GERM""]","1","""0/999""","","","[""Karl Fink""]","""1/999""","300","","999","""IR/WWI Diary Translation""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78626","1.0","692","[""IS""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78627","1.0","993","[""PHIL""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78628","1.0","866","[""MUSIC""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78629","1.0","1101","[""PHYS""]","1","""0/999""","","","[""Jason J. Engbrecht""]","""0/999""","300","","999","""IR/Underwater Robotics""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78630","1.0","223","[""CHEM""]","1","""0/999""","","","[""Douglas J. Beussman""]","""0/999""","300","","999","""IR/GS-MS of Human Scent""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78631","1.0","1280","[""RUSSN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78632","1.0","920","[""NEURO""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78633","1.0","75","[""ART""]","1","""0/999""","","","[""Mary Griep""]","""0/999""","300","","999","""IR/Professional Design""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research: Art History""","""Research""","2011"
"78634","1.0","767","[""MATH""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78637","1.0","1401","[""THEAT""]","1","""0/999""","","","[""Gary C. Gisselman""]","""0/999""","300","","999","""IR/Professional Direction""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78638","1.0","1257","[""REL""]","1","""0/999""","","","[""Charles Wilson""]","""0/999""","300","","999","""IR/Modern Chr. Theology""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78639","1.0","175","[""BIO""]","1","""0/999""","","","[""Paul T. Jackson"", ""Michael Swift""]","""1/999""","300","","999","""IR/Hoover Dump Investigat""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78640","1.0","1320","[""SOAN""]","0","""0/999""","","","[""Staff""]","""0/999""","300","","999","""IR/""","398","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78641","1.0","467","[""ENVST""]","1","""0/999""","","","[""Paul T. Jackson""]","""0/999""","300","","999","""IR/Landfill Investigation""","398","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Research""","""Research""","2011"
"78648","1.0","205","[""CHEM""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78649","1.0","234","[""CLASS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78650","1.0","249","[""CHIN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78651","1.0","277","[""ECON""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78652","1.0","300","[""CSCI""]","1","""0/999""","","","[""Richard Brown""]","""0/999""","200","","999","""IS/Pll Design Patterns""","298","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78653","1.0","375","[""DANCE""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78654","1.0","465","[""ENVST""]","1","""0/999""","","","[""Rebecca Judge""]","""1/999""","200","","999","""IS/Sustainable Societies""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78655","1.0","491","[""FREN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78656","1.0","523","[""GERM""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78657","1.0","544","[""GREEK""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78658","1.0","644","[""HSPST""]","1","""0/999""","","","[""Christopher L. Chiappari""]","""1/999""","200","","999","""IS/Revolutionary Feminism""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78659","1.0","717","[""LATIN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78660","1.0","785","[""MGMT""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78661","1.0","796","[""MEDIA""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78662","1.0","918","[""NEURO""]","1","""0/999""","","","[""Jeremy Loebach""]","""0/999""","200","","999","""IS/Multisens Integration""","298","false","","2","""1/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78663","1.0","932","[""NORW""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78664","1.0","1058","[""ESTH""]","1","""0/999""","","","[""Cynthia Book""]","""1/999""","200","","999","""IS/ACL Injury Prevention""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78665","1.0","1091","[""PHYS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78666","1.0","1276","[""RUSSN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78667","1.0","1342","[""SPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78668","1.0","1410","[""STAT""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78669","1.0","1478","[""WMNST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78670","1.0","1487","[""ARMS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78671","1.0","12","[""AMST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78672","1.0","472","[""IDFA""]","","","","","[""Staff""]","","200","","","""IS/""","298","false","","2","","","""O""","20112","","","""Research""","2011"
"78673","1.0","18613","[""AFAM""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78674","1.0","18617","[""BMOLS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78675","1.0","669","[""JAPAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78676","1.0","18621","[""MEDVL""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78677","1.0","1283","[""RUSST""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78678","1.0","1179","[""PSYCH""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78679","1.0","69","[""ART""]","1","""0/999""","","","[""Wendell Arneson""]","""1/999""","200","","999","""IS/Mixed Media Drawing""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78680","1.0","986","[""PHIL""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78681","1.0","847","[""MUSIC""]","1","""0/999""","","","[""Steven Amundson""]","""1/999""","200","","999","""IS/Orchestral Conducting""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78682","1.0","625","[""HIST""]","1","""0/999""","","","[""Abdulai Iddrisu""]","""0/999""","200","","999","""IS/PRI in Mexico""","298","false","","2","""0/999""","""1/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78683","1.0","1367","[""SWRK""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78684","1.0","752","[""MATH""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78685","1.0","1395","[""THEAT""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78686","1.0","94","[""ASIAN""]","1","""0/999""","","","[""Karil J. Kucera""]","""1/999""","200","","999","""IS/Minority ID Korea""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78687","1.0","1239","[""REL""]","1","""0/999""","","","[""David Booth""]","""0/999""","200","","999","""IS/Gender in Theology""","298","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78688","1.0","943","[""NURS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78689","1.0","654","[""FAMST""]","1","""0/999""","","","[""Devyani Chandran""]","""0/999""","200","","999","""IS/Respite Care""","298","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78691","1.0","1316","[""SOAN""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78692","1.0","434","[""ENGL""]","1","""0/999""","","","[""Carlos Gallego""]","""1/999""","200","","999","""IS/Intdscp: Postcol Study""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78694","1.0","687","[""IS""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78695","1.0","708","[""ID""]","1","""0/999""","","","[""Charles Huff""]","""0/999""","200","","999","""IS/ Teaching of Comp Sci""","298","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78696","1.0","154","[""BIO""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78699","1.0","1141","[""PSCI""]","0","""0/999""","","","[""Staff""]","""0/999""","200","","999","""IS/""","298","false","","2","""0/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78701","1.0","314","[""EDUC""]","1","""0/999""","","","[""Robert W. McClure""]","""0/999""","200","","999","""IS/Human Geog/Peace Acad.""","298","false","","2","""1/999""","""0/999""","""O""","20112","","""Independent Study""","""Research""","2011"
"78716","1.0","48","[""ART""]","18","""0/999""","","","[""Irve Dell""]","""2/999""","200","","18","""Manhattan Art Interim""","246","false","","2","""4/999""","""12/999""","""C""","20112","","""Manhattan Interim in New York City""","""Research""","2011"
"78717","1.0","765","[""MATH""]","16","""0/0""","[""ORC""]","","[""Paul J. Roback"", ""Matthew Richey""]","""0/999""","300","[""RNS 297"", ""RNS 297"", ""RNS 297""]","15","""Mathematics Practicum""","390","false","","2","""16/999""","""0/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-1240PM"", ""M-F 0100-0500PM""]","","""Research""","2011"
"78719","1.0","338","[""EDUC""]","0","""0/0""","[""MCD""]","","[""Heather Campbell""]","""0/999""","300","","0","""Multi-Cult Ed Hawaii""","378","true","","2","""0/999""","""0/999""","""X""","20112","","""Multicultural Education in Hawaii: Seminar and Practicum""","""Research""","2011"
"78722","1.0","1086","[""PHYS""]","29","""2/0""","[""IST"", ""SED""]","1086","[""David Nitz""]","""2/999""","200","[""RNS 210""]","30","""Musical Acoustics""","252","false","","2","""9/999""","""16/999""","""C""","20112","[""M-F 0830-1000""]","","""Research""","2011"
"78723","0.0","1087","[""PHYS""]","29","""2/0""","","1086","[""Carolyn M. Martsberger""]","""2/999""","200","[""RNS 292""]","30","""Musical Acoustics Lab""","252","false","","2","""9/999""","""16/999""","""C""","20112","[""M-F 0100-0330PM""]","","""Lab""","2011"
"78726","1.0","18523","[""ASIAN"", ""PSCI""]","15","""1/999""","[""HBS"", ""MCG""]","","[""Katherine S. Tegtmeyer Pak""]","""5/999""","200","[""HH 403""]","30","""Nation/Region/Globe/Asia""","245","false","","2","""2/999""","""7/999""","""O""","20112","[""M-F 1040-1240PM""]","""Nationalism, Regionalism, Globalization in Asia""","""Research""","2011"
"78729","0.0","1322","[""INTD""]","0","""0/999""","","","[""Staff""]","""0/999""","100","","999","""No Interim""","100","true","","2","""0/999""","""0/999""","""O""","20112","","","""Research""","2011"
"78739","1.0","21801","[""MATH""]","23","""0/999""","","","[""Clifton Corzatt""]","""3/999""","200","","24","""Number Theory - Budapest""","239","false","","2","""1/999""","""19/999""","""C""","20112","","","""Research""","2011"
"78740","1.0","939","[""NURS""]","28","""9/999""","[""IST""]","","[""Rita Glazebrook""]","""6/999""","100","[""HH 501""]","30","""Nutrition & Wellness""","110","false","""A""","2","""3/999""","""10/999""","""C""","20112","[""M-F 0800-1000""]","""Nutrition and Wellness""","""Research""","2011"
"78741","1.0","939","[""NURS""]","27","""12/999""","[""IST""]","","[""Mary Kuehn""]","""10/999""","100","[""HH 501""]","30","""Nutrition & Wellness""","110","false","""B""","2","""3/999""","""2/999""","""C""","20112","[""M-F 0800-1000""]","""Nutrition and Wellness""","""Research""","2011"
"78742","1.0","840","[""MUSIC""]","9","""4/999""","","","[""James McKeel""]","""1/999""","200","[""CHM Urness"", ""CHM Urness""]","19","""Opera Workshop""","269","false","","2","""2/999""","""2/999""","""C""","20112","[""M-Th 1040-1230PM"", ""M-Th 0130-0300PM""]","","""Research""","2011"
"78743","1.0","198","[""CHEM""]","12","""0/999""","[""WRI""]","","[""Dipannita Kalyani""]","""1/999""","200","[""RNS 435""]","16","""Organometallic Chem""","252","false","","2","""4/999""","""7/999""","""C""","20112","[""M-F 0100-0300PM""]","""Organometallic Chemistry""","""Research""","2011"
"78744","1.0","771","[""MGMT""]","31","""0/0""","","","[""Richard M. Hirsch""]","""2/999""","200","[""HH 413""]","30","""Personal Finance""","231","false","","2","""26/999""","""3/999""","""C""","20112","[""M-F 0100-0300PM""]","","""Research""","2011"
"78745","1.0","148","[""BIO""]","18","""0/999""","","","[""Theodore Johnson""]","""11/999""","200","","18","""Peruvian Medical Exp""","284","false","","2","""7/999""","""0/999""","""C""","20112","","""Peruvian Medical Experience""","""Research""","2011"
"78746","1.0","966","[""PHIL""]","22","""20/999""","[""ALS-L"", ""WRI""]","","[""Vicki L. Harper""]","""0/0""","100","[""HH 403""]","19","""Philosophy in Lit""","120","false","","2","""0/0""","""2/999""","""C""","20112","[""M-F 0100-0300PM""]","""Philosophy in Literature""","""Research""","2011"
"78749","1.0","19831","[""PSCI""]","21","""0/999""","[""HBS"", ""MCG""]","","[""J. Patrick Dale""]","""7/999""","200","","25","""Polit Identity Cent Euro""","240","false","","2","""6/999""","""8/999""","""C""","20112","","""Changing Political Identities in Coastal Central Europe""","""Research""","2011"
"78750","1.0","1387","[""THEAT""]","17","""0/999""","","","[""Karen Wilson""]","""7/999""","200","[""TB Haugen"", ""TB Haugen"", ""TB Haugen""]","18","""Prod Theater: Advanced""","234","true","","2","""7/999""","""3/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Producing Theater: Advanced""","""Research""","2011"
"78751","1.0","1380","[""THEAT""]","19","""12/999""","[""ALS-A""]","","[""Todd F. Edwards""]","""0/999""","100","[""TB Kelsey"", ""TB Kelsey"", ""TB Kelsey""]","18","""Prod Theater: Intro""","133","true","","2","""0/999""","""7/999""","""C""","20112","[""M-F 0900-1000"", ""M-F 1040-0500PM"", ""M-F 0700-1000PM""]","""Producing Theater: Introductory""","""Research""","2011"
"78757","1.0","19436","[""ID""]","4","""0/999""","","","[""James Demas""]","""0/999""","300","[""RNS 226"", ""RNS 226"", ""RNS 226""]","8","""Research: Mayo Scholars""","396","false","","2","""4/999""","""0/999""","""O""","20112","[""M-F 0800-1000"", ""M-F 1040-1240PM"", ""M-F 0100-0300PM""]","""Directed Undergraduate Research: \""Topic Description\""""","""Research""","2011"
"78758","1.0","532","[""GCON""]","21","""21/999""","[""BTS-B"", ""WRI""]","","[""John Barbour""]","""0/999""","100","[""HH 514""]","22","""Romans & Christians""","115","false","""A""","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2011"
"78759","1.0","532","[""GCON""]","19","""19/999""","[""BTS-B"", ""WRI""]","","[""Jeanine Grenberg""]","""0/999""","100","[""HH 515""]","19","""Romans & Christians""","115","false","""B""","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2011"
"78760","1.0","532","[""GCON""]","18","""18/999""","[""BTS-B"", ""WRI""]","","[""Timothy R. Howe""]","""0/999""","100","[""HH 516""]","19","""Romans & Christians""","115","false","""C""","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2011"
"78761","1.0","532","[""GCON""]","18","""18/999""","[""BTS-B"", ""WRI""]","","[""Elizabeth C. Galbraith""]","""0/999""","100","[""BMC 101""]","19","""Romans & Christians""","115","false","""D""","2","""0/999""","""0/999""","""C""","20112","[""M-F 1040-1240PM""]","""The Tradition Continuing: The Romans and the Christians""","""Research""","2011"
