"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"176",89610,1,642,"['HIST']","","['WRI']",NA,"","['Edward N. Snyder']",300,"","IR/19th C. Homosexuality","",398,"False","False","A",2,"O",20132,"","Independent Research","Research",2013,1
"177",89611,1,285,"['ECON']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","A",2,"O",20132,"","Independent Research","Research",2013,0
"179",89619,1,234,"['CLASS']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"180",89620,1,249,"['CHIN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"181",89621,1,277,"['ECON']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"183",89623,1,375,"['DANCE']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"184",89624,1,465,"['ENVST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"185",89625,1,491,"['FREN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"186",89626,1,523,"['GERM']","Independent Study.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"187",89627,1,544,"['GREEK']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"188",89629,1,717,"['LATIN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"189",89630,1,785,"['MGMT']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"190",89631,1,796,"['MEDIA']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"192",89633,1,932,"['NORW']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"193",89634,1,1058,"['ESTH']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"195",89636,1,1276,"['RUSSN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"198",89640,1,12,"['AMST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"199",89642,1,18613,"['AFAM']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"201",89644,1,669,"['JAPAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"202",89645,1,18621,"['MEDVL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","","Research",2013,0
"203",89646,1,1283,"['RUSST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","","Research",2013,0
"205",89648,1,69,"['ART']","Independent Study in studio art prerequisites: four foundation courses and two upper-division courses in area of study.\nIndependent Study in art history prerequisites: two upper-division courses in area of study.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"206",89649,1,986,"['PHIL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"207",89650,1,847,"['MUSIC']","","",NA,"","['Herbert E. Winslow']",200,"","IS/French Horn Hist Ped","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,1
"208",89651,1,625,"['HIST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"209",89652,1,1367,"['SWRK']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"211",89654,1,1395,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"","['Staff']",200,"","IS/","",298,"False","Prerequisite: at least three previous courses in department.","",2,"O",20132,"","Independent Study","Research",2013,0
"212",89655,1,94,"['ASIAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"213",89656,1,1239,"['REL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"214",89657,1,943,"['NURS']","Does not count toward the major.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"215",89658,1,654,"['FAMST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"216",89659,1,1316,"['SOAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"217",89660,1,434,"['ENGL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"218",89661,1,687,"['IS']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","","Research",2013,0
"219",89662,1,708,"['ID']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"221",89664,1,1141,"['PSCI']","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"222",89665,1,314,"['EDUC']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"223",89667,1,26171,"['WMGST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20132,"","Independent Study","Research",2013,0
"224",89668,1,277,"['ECON']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","B",2,"O",20132,"","Independent Study","Research",2013,0
"225",89669,1,434,"['ENGL']","","",NA,"","['Kaethe Schwehn']",200,"","IS/Essays-Family Table","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,1
"226",89671,1,94,"['ASIAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,0
"227",89672,1,277,"['ECON']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,0
"228",89673,1,1058,"['ESTH']","","",NA,"","['Cynthia Book']",200,"","IS/Analyt Study Sport","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,1
"229",89674,1,69,"['ART']","Independent Study in studio art prerequisites: four foundation courses and two upper-division courses in area of study.\nIndependent Study in art history prerequisites: two upper-division courses in area of study.","",NA,"","['Jane A. Nelson']",200,"","IS/Curatorial Practice","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,1
"230",89675,1,943,"['NURS']","Does not count toward the major.","",NA,"","['Mary Kuehn']",200,"","IS/Nurse Educator Role","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,1
"231",89676,1,847,"['MUSIC']","","['WRI']",NA,"","['Scott Anderson']",200,"","IS/Musician Health Study","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,1
"232",89677,1,847,"['MUSIC']","","",NA,"","['Catherine Ramirez']",200,"","IS/Flute Pedagogy and Lit","",298,"False","False","B",2,"O",20132,"","Independent Study","Research",2013,2
"235",89680,1,314,"['EDUC']","","",NA,"","['Maria L. Kelly']",200,"","IS/Theater Ed in Cyprus","",298,"False","False","A",2,"O",20132,"","Independent Study","Research",2013,1
"236",89681,1,434,"['ENGL']","","['WRI']",NA,"","['Carol Holly']",200,"","IS/Memoir Boom","",298,"False","False","B",2,"O",20132,"","Independent Study","Research",2013,0
"239",89704,1,25616,"['ENGL']","This course is centered around three 19th-century British novels: Mary Shelley's Frankenstein, R. L. Stevenson's Dr. Jekyll and Mr. Hyde, and Bram Stoker's Dracula. Students explore the influence of these texts on mythical monsters from the 20th to 21st centuries in the form of classic black and white films of the 1930s,as well as more recent fictional and filmic incarnations. What do monsters tell readers about themselves? Assignments include both critical and creative writing. Prerequisite: FYW. Offered occasionally during Interim.","['ALS-L']",NA,"","['Diana Postlethwaite']",200,"['RML 515']","Monsters: Myths & Movies","Not open to first-year students. This course has class-year limits.",267,"False","Prerequisite: FYW. Offered occasionally during Interim.","",2,"C",20132,"['M-F 1040-1240PM']","Monster: Myths and Movies from the 19th to 21st Centuries","Research",2013,30
"240",89705,1,338,"['EDUC']","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 schools. Students discover the challenges and benefits associated with teaching in a diverse racial, cultural and socio-economic environments. Through guest lectures, readings, field trips and seminars, students learn about the truly unique geographic and cultural setting of the Hawaiian islands. This environment makes an excellent framework to examine diversity on the mainland. Fulfills Education 382: Human Relations requirement. Prerequisite: Education 260 or 330, or permission of instructor. Offered during Interim. Counts towards race and ethnic studies and American studies majors and race and ethnic studies concentration.","['MCD']",NA,"","['Elizabeth A. Leer']",300,"","Multi-Cultural Ed Hawaii","This is an off-campus course. Admission by interview. You will find this course listed in Studio Abroad under its course title.",378,"True","Prerequisite: Education 260 or 330, or permission of instructor. Offered during Interim. Counts towards race and ethnic studies and American studies majors and race and ethnic studies concentration.","",2,"C",20132,"","Multicultural Education in Hawaii: Seminar and Practicum","Research",2013,18
"243",89712,1,781,"['MGMT']","This course teaches students how to develop a business or not-for-profit venture concept into a business plan. Students choose whether to develop a real business plan for a local entrepreneur or pursue an idea of their choice. Students work in teams to identify a market need, design a strategy, and determine feasibility of the proposed venture. Ethical practice permeates these discussions. Weekly assignments develop the necessary speaking skills that prepare students for the final plan presentation. Local entrepreneurs and fellow students critique the final plan and offer suggestions. Offered during Interim.","['ORC']",NA,"","['Sian E. Muir']",200,"['HH 307']","New Venture Formulat","Not open to first-year students.",257,"False","False","",2,"C",20132,"['M-F 1040-1240PM']","Entrepreneurship and New Venture Formulation","Research",2013,21
"246",89727,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester except in 2013-14. Counts towards exercise science major and biomedical studies concentration.","['IST']",NA,"","['Mary Kuehn']",100,"['HH 501']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester except in 2013-14. Counts towards exercise science major and biomedical studies concentration.","A",2,"C",20132,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2013,32
"247",89728,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester except in 2013-14. Counts towards exercise science major and biomedical studies concentration.","['IST']",NA,"","['Huehn Susan']",100,"['HH 501']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester except in 2013-14. Counts towards exercise science major and biomedical studies concentration.","B",2,"C",20132,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2013,28
"248",89729,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester except in 2013-14. Counts towards exercise science major and biomedical studies concentration.","['IST']",NA,"","['Nicole B. Beckmann']",100,"['HH 501']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester except in 2013-14. Counts towards exercise science major and biomedical studies concentration.","C",2,"C",20132,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2013,27
"249",89731,1,805,"['MUSIC']","Students gain an overview of the history and development of orchestral music by looking at style, instrumentation, and musical vocabulary in a substantial selection of landmark works. Students attend four professional orchestral concerts and/or rehearsals in Minneapolis/St. Paul. The ability to read musical scores is helpful but not required. Activity fee. Generally offered during Interim.","['ALS-A', 'ORC']",NA,"","['David Carter']",100,"['CHM 232', 'CHM 232']","Orchestral Music","",132,"False","False","",2,"O",20132,"['M-Th 1040-1200PM', 'MTTh 0100-0200PM']","","Research",2013,15
"253",89735,1,771,"['MGMT']","This practical course provides information needed for informed decision making in major areas of personal finance, including budgeting, basic tax planning, insurance, investments, major purchases and retirement planning. Offered during Interim.","",NA,"","['Richard M. Hirsch']",200,"['RNS 210']","Personal Finance","Not open to first-year students.",231,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","","Research",2013,59
"255",89739,1,1387,"['THEAT']","Designed for the student with previous course work and production work in theater, this course studies theater performance through the full-scale mounting of a production during the month of January, followed by public performances at the beginning of spring semester. Students enroll in the course through either an acting audition or a production position interview held in late October or early November. Selected participants are notified prior to Interim registration. Details about the audition/interview are available by calling the Theater Department Office, x3240 or online at the Theater Department website in ""Resources."" Scripts are available by calling the Theater Department office, x3240. Prerequisite: Theater 133 or permission of instructor. Offered during Interim.","",NA,"","['Dona W. Freeman']",200,"['TB Haugen', 'TB Haugen', 'TB Haugen']","Prod Theater: Advanced","Admission by audition/interview.",234,"True","Prerequisite: Theater 133 or permission of instructor. Offered during Interim.","",2,"C",20132,"['M-F 0900-1000', 'M-F 1040-0500PM', 'M-F 0700-1000PM']","Producing Theater: Advanced","Research",2013,20
"256",89740,1,1380,"['THEAT']","This course studies theater performance through the full-scale mounting of a production during the month of January, followed by public performances at the beginning of spring semester. Students enroll in the class through either an acting audition or a production position interview held in late October or early November. No previous experience is necessary. Selected participants are notified prior to Interim registration. Details about the audition/interview are available by calling the Theater Department office, x3240 or online at the Theater Department website in ""Resources."" Scripts are available by calling the Theater Department office, x3240. Offered during Interim.","['ALS-A']",NA,"","['Todd F. Edwards']",100,"['TB Kelsey', 'TB Kelsey', 'TB Kelsey']","Prod Theater: Intro","Admission by audition/interview.",133,"True","False","",2,"C",20132,"['M-F 0900-1000', 'M-F 1040-0500PM', 'M-F 0700-1000PM']","Producing Theater: Introductory","Research",2013,21
"257",89746,1,19436,"['ID']","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Prerequisite: Determined by individual instructor. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course.","",NA,"","['Kevin M. Crisp']",300,"['RNS 226', 'RNS 226', 'RNS 226']","Research: Mayo Scholars","",396,"False","Prerequisite: Determined by individual instructor. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course.","",2,"C",20132,"['M-F 0800-1000', 'M-F 1040-1240PM', 'M-F 0100-0300PM']","Directed Undergraduate Research: ""Topic Description""","Research",2013,4
"258",89748,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Douglas J. Casson']",100,"['RML 420']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","A",2,"C",20132,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2013,19
"259",89749,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Jeanine Grenberg']",100,"['RML 525']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","B",2,"C",20132,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2013,21
"260",89750,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Gregory A. Walter']",100,"['RML 520']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","C",2,"C",20132,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2013,19
"261",89751,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Kathryn Ananda-Owens']",100,"['OM 210']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","D",2,"C",20132,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2013,21
"262",89752,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Anna Kuxhausen']",100,"['OM 110']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","E",2,"C",20132,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2013,19
"263",89753,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Jeanne I. Willcoxon']",100,"['OM 140']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","F",2,"C",20132,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2013,19
"264",89757,1,21399,"['NORW']","This interdisciplinary course explores the Sámi, an indigenous people living mainly in the northern parts of Norway, Sweden, Finland, and Russia. Students first place the Sámi in a historical-cultural context by examining the Sámi's social and economic systems, religion, customs, and values. The major portion of the course examines the Sámi primarily from within: the Sámi will present themselves through their literature, film, music, and art. Taught in English. Offered periodically.","['HBS', 'MCG', 'ORC']",NA,"","['Dorer Kari L.']",200,"['TOH 112']","Sami:Tradition/Transition","Open to first-year students.",244,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","The Sámi: Traditions in Transition","Research",2013,26
"267",89763,1,19738,"['PHIL']","An exploration of problems about the nature of space and time that are of common interest to philosophers and scientists: Do space and time have boundaries? Are space and time independent of minds and bodies? How are space and time conceived in classical vs. relativistic physics? What is the geometry of space? Is time travel possible? What is God's relation to space and time? Offered during Interim.","['IST']",NA,"","['Arthur Cunningham']",200,"['HH 317']","Space and Time","Not open to first-year students.",246,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","","Research",2013,28
"268",89768,1,482,"['FREN']","This course provides an on-campus immersion experience for students interested in improving their oral language proficiency. Students engage in small and large group discussion, give individual and group oral presentations, and review grammar and registers of language. They also explore the notions of communicative competence and oral proficiency in order to become more effective speakers. Taught in French. Prerequisite: French 232, 235, or equivalent. Offered during Interim. Counts toward film studies concentration.","['FOL-F', 'ORC']",NA,"","['Jolene Barjasteh']",200,"['TOH 310']","Speaking of French","Open to all students who meet the prerequiistes.",250,"False","Prerequisite: French 232, 235, or equivalent. Offered during Interim. Counts toward film studies concentration.","",2,"O",20132,"['M-F 1040-0330PM']","Speaking","Research",2013,12
"269",89772,1,17675,"['EDUC']","The course includes strategies and materials for teaching English to speakers of other languages. Students learn strategies that focus on the development of listening, speaking, reading, and writing skills in English language learners. Students review materials appropriate for non-native English speakers and create their own materials and lesson plans. Fulfills Education 382: Human Relations requirement. Required field experience component. Prerequisites: Education 246 and Education 330 or Education 260. Offered annually during Interim.","",NA,"","['Jessica L. Tesdall']",300,"","Teaching ESL K-12","",347,"False","Prerequisites: Education 246 and Education 330 or Education 260. Offered annually during Interim.","",2,"O",20132,"","","Research",2013,8
"270",89777,1,803,"['MUSIC']","Designed for students with little or no background in music, this hands-on course presents the fundamental materials of music through creative keyboard experiences, music listening, music reading, and aural and visual analysis. Students gain a basic introduction to the piano and to music notation and music theory. Offered most Interims.","['ALS-A']",NA,"","['Linda Berger']",100,"['CHM 222', 'CHM 233']","The Music Spectrum","",130,"False","False","",2,"C",20132,"['M-F 1040-1130', 'M-F 1140-1240PM']","","Research",2013,24
"271",89778,1,228,"['CLASS']","Ovid was the most witty and popular Roman poet of his time, and his 12,000-line Metamorphoses has influenced more European literature and art than any other classical Latin text. By analyzing two modern English translations and studying other poems, stories, and artwork based on the Metamorphoses, students gain an understanding of the nature of Ovid's storytelling and the power that it has exerted on our cultural tradition. Offered periodically during Interim. Counts towards ancient studies major.","['ALS-L']",NA,"","['Christopher M. Brunelle']",100,"['TOH 312']","The Neverending Myth","This course has class-year limits.",129,"False","False","",2,"C",20132,"['M-F 1040-1240PM']","The Neverending Myth: Ovid's Metamorphoses","Research",2013,26
"272",89779,1,23949,"['HIST']","Norwegian folklore tells of a place east of the moon and west of the sun where dreams are realized. For hundreds of thousands of immigrants from Norway this fabled place was America. They called it, as does St. Olaf's own college hymn, Fram, Fram, ""a home in the west."" This course explores the stories of Norwegian America through its literature and other forms of popular writing created from the 19th through the 21st centuries. It considers, among other forms, novels, shorts stories, drama, children's literature, memoirs, letters, diaries, travel accounts, biographies, journalism, popular history, and film. Offered alternate years.","['HWC']",NA,"","['Todd W. Nichol']",100,"['HH 515']","The Western Home","Open to first-year students only.",169,"False","False","",2,"O",20132,"['M-F 1040-1240PM']","The Western Home: Stories of Norwegian America","Research",2013,8
"273",89780,1,705,"['ID']","A full immersion in the art of theater, students will attend approximately 22 performances at London and Stratford theaters. The course will include the reading of play texts, dramatic criticism, group discussions and backstage tours. England, a theatrical center of the English-speaking world, enables students to experience a wide variety of theatrical performances ranging from traditional to modern. Excursions to Stratford-upon-Avon, Stonehenge, Canterbury and Oxford offer additional cultural perspectives. Offered annually during Interim.","['ALS-A']",NA,"","['Karen E. Marsalek']",200,"","Theater in London","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.",258,"False","False","",2,"C",20132,"","","Research",2013,21
"276",89783,1,18782,"['ENVST']","Students study topics related to the environment. Topics vary from year to year at the discretion of the instructor. Recent topics offered include Ecosystem Research, Landscape Art, Imaging Environmentalism, and Landscape and Regional Change in the Arctic.","",NA,"","['Mark Allister']",300,"['RML 520']","Top:Ecocrit/Am Nat Poetry","",381,"False","False","A",2,"O",20132,"['M-F 0100-0300PM']","Advanced Research Topics in Environmental Studies","Topic",2013,9
"277",89784,1,19734,"['NORW']","Recently there has been an explosion in Nordic literature translated into English, providing unprecedented access to contemporary literary texts produced in Norway, Sweden, Denmark, Finland, and Iceland. In this course students read and analyze contemporary Nordic literary texts and examine those societies through a literary perspective. Sample topics: ""Murder Nordic Style: Contemporary Crime Fiction"" and ""Gender and Nordic Society."" Taught in English. Offered most years.","['ALS-L']",NA,"","[""Margaret H. O'Leary""]",200,"['TOH 312']","Top: Nordic Crime Fiction","Open to first-year students.",224,"False","False","",2,"C",20132,"['M-F 0100-0300PM']","Topics in Contemporary Nordic Literature: A Window on Society","Topic",2013,27
"278",89785,1,436,"['ENGL']","Students explore specific periods in American literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Prerequisites: English 185 plus at least two English courses at level II, or permission of the instructor. Click on course title in the class and lab for more information about the course for that term. Counts toward American studies major.","",NA,"","['Carol Holly']",300,"['RML 421']","Top: Sex,Madness&Marriage","Open to juniors and seniors who have completed English 185 and at least two level-II English courses or by permission of the instructor.",340,"False","Prerequisites: English 185 plus at least two English courses at level II, or permission of the instructor. Click on course title in the class and lab for more information about the course for that term. Counts toward American studies major.","",2,"C",20132,"['M-F 1040-1240PM']","Advanced Studies in Literary Eras: American","Topic",2013,16
"279",89794,1,339,"['EDUC']","This program provides an opportunity for students to gain direct teaching experience by serving as an intern/paraprofessional for a teacher in a Minneapolis/St. Paul public school. The Interim will heighten students' sensitivities to the complexities of multicultural, urban education and provide exposure to models used to foster educational and personal success in diverse student populations. On/off-campus orientation will be followed by four weeks of full-time work in a classroom with a host teacher and participation in weekly seminars with the college instructor. Reading assignments, journals, and guest speakers will complement the experience. Fulfills Education 382 : Human Relations Requirement. Prerequisite: Education 260 and 290 or 330 or permission of instructor. Apply through Education Department by Oct. 15. Offered during Interim. Counts toward race and ethnic studies major and concentration and American studies major.","['MCD']",NA,"","['Rosemary A. Pfarr-Baker']",300,"","Urban Sem & Practicum","Admission by application.",379,"True","Prerequisite: Education 260 and 290 or 330 or permission of instructor. Apply through Education Department by Oct. 15. Offered during Interim. Counts toward race and ethnic studies major and concentration and American studies major.","",2,"C",20132,"","Urban Education Practicum and Seminar","Research",2013,25
"280",89798,1,21601,"['SCICN']","This course engages students in scientific inquiry while investigating its broader significance. Students perform experiments from a variety of disciplines to encounter landmark ideas and to investigate the range of quantitative approaches used to proceed from raw data to conclusions. The human ability to recognize patterns and develop models is examined to understand scientific methods and to assess the power, limits, and current status of the natural and behavioral sciences. Prerequisite: Science Conversation 213. Offered during Interim.","['HWC', 'IST', 'SED']",NA,"","['Eric Cole']",200,"['RNS 240', 'RNS 240']","Well-Ordered Universe","Open to Science Conversation students only.",215,"False","Prerequisite: Science Conversation 213. Offered during Interim.","",2,"C",20132,"['M-F 1040-1210PM', 'M-Th 0130-0430PM']","The Well-Ordered Universe: Patterns and Models in Science","Research",2013,22
