"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"132",11441,1,691,"['IS']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"133",11442,1,692,"['IS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","","Research",2005,0
"134",11443,1,698,"['ID']","Peacebuilding is a growing field that engages international organizations and governments as well as civil society organizations and community activists. This course provides an introduction to the field of peacebuilding and conflict management and an opportunity to apply this knowledge to current events through case studies and practice in conflict management skills. Topics covered include cultures of peace, the role of history and future in conflict, conflict analysis and dynamics, intervention strategies, identity and reconciliation. Offered during Interim.","",NA,"['Eric Cleven']",200,"['RML 577', 'RML 577']","Peacebuild/Conflict","",239,"False","False","",2,"C",20052,"['M-F 1040-1240PM', 'TTh 0800-1000']","Peacebuilding and conflict management","Research",2005,13
"135",11444,1,703,"['ID']","","",NA,"['Helena Pohlandt-McCormick', 'Eric Lund']",200,"","Hist/Rel S Africa","",252,"False","False","",2,"C",20052,"","","Research",2005,25
"136",11445,1,704,"['ID']","Students explore health care at a major metropolitan hospital (Lutheran General Hospital, Park Ridge, Ill.), investigating the variety of services designed to treat patients as whole beings -- including pastoral patient care, day care for preschool and elderly and treatment for substance abuse. Students meet weekly in group seminars in addition to their observations at the hospital and conversations with health care professionals. Prerequisite: apply through instructor before registration. P/N grading only. Offered during Interim.","",NA,"['Wesley Pearson']",200,"","Hospital Health Care","",255,"True","Prerequisite: apply through instructor before registration. P/N grading only. Offered during Interim.","",2,"C",20052,"","Hospital Health Care and the Physician","Research",2005,12
"137",11446,1,705,"['ID']","Students study drama and theater through the reading of dramatic criticism and plays, attendance at approximately 20 performances, group discussions, guest lectures and tours. London, the theatrical center of the English-speaking world, enables students to experience a wide variety of theatrical performances ranging from traditional to modern. Excursions to Stratford-upon-Avon, Oxford and Canterbury offer additional theater perspectives.","",NA,"['Gary C. Gisselman']",200,"","Theater in London","",258,"False","False","",2,"C",20052,"","","Research",2005,28
"138",11447,1,707,"['ID']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"139",11448,1,708,"['ID']","","",NA,"['J. L. Carrington']",200,"","IS/Phil - Hist: Ayn Rand","",298,"False","False","",2,"O",20052,"","","Research",2005,1
"140",11449,1,709,"['ID']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"141",11450,1,710,"['ID']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","","Research",2005,0
"142",11451,1,716,"['LATIN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"143",11452,1,717,"['LATIN']","","",NA,"['Anne Groton']",200,"","IS/Roman Comedy","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"144",11453,1,725,"['LATIN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"145",11454,1,726,"['LATIN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"152",11462,1,784,"['MGMT']","","",NA,"['Mary Ann Emery']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,2
"153",11463,1,785,"['MGMT']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","","Research",2005,0
"154",11464,1,788,"['MGMT']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"155",11465,1,789,"['MGMT']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"156",11466,1,795,"['MEDIA']","","",NA,"['William Sonnega']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,5
"157",11467,1,796,"['MEDIA']","","",NA,"['William Sonnega']",200,"","IS/Books & Amer Values","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"158",11468,1,797,"['MEDIA']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"159",11469,1,798,"['MEDIA']","","",NA,"['William Sonnega']",300,"","IR/New Media/Ethics","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"160",11470,1,803,"['MUSIC']","","",NA,"['Linda Berger']",100,"['CHM 222', 'CHM 224', 'RML 477']","The Music Spectrum","",130,"False","False","",2,"C",20052,"['M-F 1040-1130', 'MWF 1140-1240PM', 'TTh 1140-1240PM']","","Research",2005,21
"161",11471,1,805,"['MUSIC']","","",NA,"['David Carter']",100,"['CHM 232', 'CHM 232']","Orchestral Music","",132,"False","False","",2,"O",20052,"['M-F 0900-1000', 'M-F 1040-1140']","","Research",2005,19
"162",11472,1,824,"['MUSIC']","","",NA,"['Gerald Hoekstra']",200,"['CHM 239']","History of Jazz","",231,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Research",2005,27
"163",11473,1,825,"['MUSIC']","","",NA,"['Alice Hanson']",200,"['CHM 239', 'CHM 239']","America's Hit Parade","",232,"False","False","",2,"C",20052,"['M-Th 0900-1000', 'M-Th 1040-1200PM']","","Research",2005,29
"164",11474,1,846,"['MUSIC']","","",NA,"['Kent M. McWilliams']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,1
"165",11475,1,847,"['MUSIC']","","",NA,"['Martin Hodel']",200,"","IS/Trumpet Lit/Ped","",298,"False","False","",2,"O",20052,"","","Research",2005,1
"166",11476,1,865,"['MUSIC']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"167",11477,1,866,"['MUSIC']","","",NA,"['Linda Berger']",300,"","IR/The Kodaly Method","",398,"False","False","",2,"O",20052,"","","Research",2005,1
"172",11483,1,931,"['NORW']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"173",11484,1,932,"['NORW']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"174",11485,1,936,"['NORW']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"175",11486,1,937,"['NORW']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"176",11487,1,939,"['NURS']","This course explores the sources, chemical composition and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended.","",NA,"['Mary Kuehn']",100,"['HH 403']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended.","",2,"C",20052,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2005,47
"177",11488,1,942,"['NURS']","Does not count toward the major.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"178",11489,1,943,"['NURS']","Does not count toward the major.","",NA,"['Carol H. Austin']",200,"","IS/OB Nursing","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"179",11490,1,955,"['NURS']","This course explores health and nursing in Norway. Students learn about culture, compare nursing and health care in Norway and the U.S., examine the influence of government and economics, explore settings where health care is provided, analyze the effectiveness of the social welfare system in meeting health needs and identify factors affecting health care in the future. Activities include lectures by Norwegian health professionals, seminars with St. Olaf faculty, readings, journals, short papers, visits to health agencies and cultural field trips. Does not count toward the major. Open to non-majors on a space-available basis. Offered during Interim in alternate years.","",NA,"['Rita Glazebrook']",300,"","Health Care in Norway","",371,"False","False","",2,"C",20052,"","","Research",2005,9
"180",11491,1,961,"['NURS']","Does not count toward the major.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"181",11492,1,963,"['NURS']","Does not count toward the major.","",NA,"['Mary Kuehn']",300,"","IR/The Nurse Educator","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"182",11493,1,966,"['PHIL']","Students analyze literary works of different genres as aesthetic treatments of philosophical themes. Poetry, prose and drama explore themes such as the metaphysics and ethics of freedom, the problem of evil and the role of character in choice and action. For example, with Camus students explore such ideas as absurdity, lucidity, rebellion and human solidarity by studying plot, character, point of view, imagery and symbolism.","",NA,"['Edmund Santurri']",100,"['RML 515']","Philosophy and Lit","",120,"False","False","",2,"O",20052,"['M-F 1040-1240PM']","Philosophy in Literature","Research",2005,39
"183",11494,1,967,"['PHIL']","This course introduces philosophical ideas and methods through reading, discussing and writing about basic questions that arise when we reflect on the human condition. What is meant by meaning when one asks whether (a person's) life has meaning? How do our beliefs about human nature, religion and morality affect how we ask or answer the question? How does our mortality affect our living? Classical and contemporary writings -- philosophical and autobiographical -- will be used. Offered only in Interim.","",NA,"['Edward Langerak']",100,"['HH 516']","Death/Meaning of Life","",147,"False","False","",2,"O",20052,"['M-F 0100-0300PM']","Death and the Meaning of Life","Research",2005,19
"184",11495,1,977,"['PHIL']","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues include euthanasia, abortion, medical paternalism, allocation of scarce medical resources and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions.","",NA,"['Karen Gervais']",200,"['HH 413']","Biomedical Ethics","",250,"False","False","",2,"C",20052,"['M-F 0800-1000']","","Research",2005,26
"185",11496,1,979,"['PHIL']","Students examine main Western ethical perspectives and how they apply to selected contemporary moral concerns. Theoretical issues include rights, duties, virtue, hedonism, egoism, the good life, ethics and theology, the fact-value distinction, relativism and pluralism. Students discuss current topics such as economic justice, death, friendship, animal rights, censorship, racism, privacy, reproductive ethics and environmental ethics.","",NA,"['Jennifer C. Manion']",200,"['OM 026']","Ethics/The Good Life","",252,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","Ethics and the Good Life","Research",2005,19
"186",11497,1,985,"['PHIL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"187",11498,1,986,"['PHIL']","","",NA,"['Charles Taliaferro']",200,"","IS/Ethics of a Web Friend","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"188",11499,1,992,"['PHIL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"189",11500,1,993,"['PHIL']","Prerequisite: one Level III course in philosophy.","",NA,"['Karen Gervais']",300,"","IR/Health Care Ethics","",398,"False","Prerequisite: one Level III course in philosophy.","",2,"O",20052,"","Independent Research","Research",2005,2
"190",11501,1,1057,"['PETH']","","",NA,"['Cynthia Book']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,1
"191",11502,1,1058,"['PETH']","","",NA,"['Gary Wicks']",200,"","IS/Soccer and Culture","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,2
"192",11503,1,1067,"['PETH']","","",NA,"['Cynthia Book']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,2
"193",11504,1,1068,"['PETH']","Research","",NA,"['Cynthia Book']",300,"","IR/Computer Motion","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"199",11510,1,1139,"['PSCI']","Internships in the major are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs and executive agencies.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"200",11511,1,1140,"['PSCI']","","",NA,"['D Christopher Brooks']",200,"","Democracy--Czech Rep","",297,"False","False","",2,"C",20052,"","","Research",2005,20
"201",11512,1,1141,"['PSCI']","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","",NA,"['Anthony Lott']",200,"","IS/Ecofeminism","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"202",11513,1,1142,"['PSCI']","The department periodically offers special topics courses. The specific title of the course will be listed in the Class and Lab Schedule when it is offered.","",NA,"['Sheryl D. Breen']",200,"['HH 302']","Top: Feminist Theory","",299,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","Topics in Political Science","Topic",2005,27
"203",11514,1,1151,"['PSCI']","Students with ideas for internships are encouraged to approach instructors within the department in order to arrange supervision for credit. For Level III credit students must have successfully completed a Level II internship in the same area.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"204",11515,1,1152,"['PSCI']","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty.","",NA,"['Anthony Lott']",300,"","IR/Ecofeminism","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,1
"211",11522,1,1197,"['REL']","Students examine traditional Christian doctrines in light of feminist critiques and reformulations. The course focuses especially upon language and images of God, the person of Christ and the work of redemption and understandings of human nature. Students evaluate arguments for and against the compatibility of Christianity and feminism.","",NA,"['Elaine G. Siemsen']",200,"['BMC 102']","Intro Feminist Theol","",209,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","Introduction to Feminist Theology","Research",2005,33
"212",11523,1,1199,"['REL']","Analyzing continuity and change within the Lutheran tradition, students will consider Luther's theology and proposals for the reform of Catholicism and evaluate major reappraisals of Lutheran beliefs and practices which developed in response to new issues and social situations. Topics include Orthodoxy and Pietism, conservative and liberal responses to the Enlightenment, modern European Lutheranism and issues of particular importance to Lutheranism in Scandinavia, America and the Third World.","",NA,"['Gregory A. Walter']",200,"['BMC 101']","Lutheran Heritage","",213,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","","Research",2005,31
"213",11524,1,1223,"['REL']","This course traces the influences of religion in Rome as it was gradually transformed from the capital city of a pagan empire into the administrative center of Catholic Christianity. Students conduct a selective comparison of ancient, medieval, renaissance, baroque and modern religion through visits to historical sites, churches, museums and contemporary cultural events in Rome -- and to other Italian cities which interacted with Rome. Offered in Interim, 2001-02.","",NA,"['William Poehlmann']",200,"","Religion/Culture/Rome","",259,"False","False","",2,"C",20052,"","Religion and Culture in Rome","Research",2005,26
"214",11525,1,1231,"['REL']","This course concentrates on the historical and geographical background of the Bible. Visits to archaeological sites in Galilee, Judea and Jerusalem especially enable students to understand the religious pluralism of ancient Palestine as well as the Jewish roots of Christianity. A secondary emphasis of the course is on the current diversity of worship and piety in Jerusalem. Offered in Interim. Offered in 2002-03.","",NA,"['Jamie A. Schillinger']",200,"","Histor Geograph Bible","",275,"False","False","",2,"C",20052,"","Historical Geography and the Bible","Research",2005,25
"215",11526,1,1236,"['REL']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"216",11527,1,1237,"['REL']","The nature and boundaries of communities, as well as the quality of relationships within communities, are determined by theology as well as by social, political and ethnic factors. Students examine the ways in which the world's religions, particularly Christianity, have interpreted each other's significance and truth claims and considers the ethical implications of these different responses. Prerequisite: a BTS-T course.","",NA,"['Anantanand Rambachan']",200,"['BMC 110']","Rel Pluralsm/Communit","",295,"False","Prerequisite: a BTS-T course.","",2,"C",20052,"['M-F 1040-1240PM']","Religious Pluralism and the Nature of Community","Research",2005,23
"217",11528,1,1239,"['REL']","","",NA,"['Vernon Faillettaz']",200,"","IS/Urban Pilgramage","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,6
"218",11529,1,1253,"['REL']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"219",11530,1,1257,"['REL']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"220",11531,1,1268,"['RUSSN']","This course examines the development of differing approaches to some aspect of Russian life and culture as presented in the classical texts of Russian literature. Actual topics vary according to year and instructor.","",NA,"['Peter-John Thomas']",200,"['OM 011']","Top: Russian Obsessions","",250,"False","False","",2,"C",20052,"['M-Th 1040-1240PM']","Topics in Russian Literature","Topic",2005,29
"221",11532,1,1275,"['RUSSN']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","","Research",2005,0
"222",11533,1,1276,"['RUSSN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"223",11534,1,1279,"['RUSSN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"224",11535,1,1280,"['RUSSN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"225",11536,1,1287,"['SOAN']","In many respects, products like caffeine, nicotine, alcohol and opium provide the glue that holds together modern life. This course examines the web of these substances from an anthropological perspective. Our focus includes the politics of production, the culturally diverse practices of consumption and the social consequences of regulation. Based on our collective experience at St. Olaf, we consider the mood-altering substances on and off campus, and examine their influence in such things as our social identity, individual consciousness and the structure of authority. Offered Interim.","",NA,"['Thomas A. Williamson']",100,"['BMC 102']","Modern Elixirs","",116,"False","False","",2,"C",20052,"['M-F 1040-0100PM']","Modern Elixirs: The Anthropology of Mood-Altering Substances","Research",2005,23
"226",11537,1,1311,"['SOAN']","This course compares gender patterns and issues in various cultures around the world, such as Latin America, the Middle East, India, the U.S. and East Asia. How do cultural expectations for women and men vary? Why do some societies have more gender equality than others? How do economic and political change, including globalization, impact gender roles? How do U.S. and Third World feminism compare? Offered Fall Semester.","",NA,"['Carolyn Anderson']",200,"['HH 403']","Gender/C-Cult/Persp","",261,"False","False","",2,"C",20052,"['M-F 0100-0400PM']","Gender in Cross-Cultural Perspective","Research",2005,25
"227",11538,1,1315,"['SOAN']","","",NA,"['Thomas A. Williamson']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,1
"228",11539,1,1316,"['SOAN']","","",NA,"['Thomas A. Williamson']",200,"","IS/China Baby Trade","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"229",11540,1,1319,"['SOAN']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"230",11541,1,1320,"['SOAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"240",11551,1,1357,"['SWRK']","Students explore human services as a profession, a vocation, or a hobby. Who needs help? Who helps? Where? How? Using the liberal arts as a foundation for helping people, students can study careers in areas such as homelessness, addictions, juvenile delinquency, welfare and social ministry. The class includes discussion, speakers and field trips; additional fee. Open to first year students and sophomores. Offered in Interim 2004 and alternate years.","",NA,"['Anne B. Miller']",100,"['BMC 111', 'TBA', 'TBA']","I Want to Help People","",120,"False","False","",2,"O",20052,"['M-F 0830-1000', 'M-F 1040-1240PM', 'M-Th 0100-0300PM']","","Research",2005,11
"241",11552,1,1366,"['SWRK']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internship","Research",2005,0
"242",11553,1,1367,"['SWRK']","","",NA,"['Mary Carlsen']",200,"","IS/Street Child - India","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,1
"243",11554,1,1372,"['SWRK']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","","Research",2005,0
"244",11555,1,1373,"['SWRK']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"245",11556,1,1376,"['THEAT']","This studio course is designed as an overview of the acting process for the non-major: basic acting theories, rehearsal techniques, improvisation, history and styles. Students explore and practice exercises, scene work and audition material. The course requires trips to professional theaters in the Twin Cities. A ticket fee is required. No prerequisites. This course does not fulfill the acting requirement for the major. Offered annually.","",NA,"['Peter Moore']",100,"['FH 040']","Acting for Non-Majors","",115,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","Acting for the Non-Major","Research",2005,26
"246",11557,1,1380,"['THEAT']","This course studies theater performance through the full-scale mounting of a production during the month of January, followed by public performances at the beginning of Spring Semester. Students enroll in the class through either an acting audition or a production position interview held in late October or early November. No previous experience is necessary. Selected participants are notified prior to Interim registration. Details about the audition/interview and scripts are available by calling the Theatre Department Office, x3240. Offered only in Interim.","",NA,"['Brian Bjorklund']",100,"['TB Kelsey', 'TB Kelsey', 'TB Kelsey']","Prod Theater: Intro","",133,"True","False","",2,"C",20052,"['M-F 0900-1000', 'M-F 1040-0500PM', 'M-F 0700-1000PM']","Producing Theater: Introductory","Research",2005,21
"247",11558,1,1387,"['THEAT']","Designed for the student with previous course work and production work in theater. This course studies theater performance through the full-scale mounting of a production during the month of January, followed by public performances at the beginning of Spring Semester. Students enroll in the class through either an acting audition or a production position interview held in late October or early November. No previous experience is necessary. Selected participants are notified prior to Interim registration. Details about the audition/interview and scripts are available by calling the Theatre Department Office, x3240. Offered only in Interim.","",NA,"['Dona W. Freeman']",200,"['TB Haugen', 'TB Haugen', 'TB Haugen']","Prod Theater: Advanced","",234,"True","False","",2,"C",20052,"['M-F 0900-1000', 'M-F 1040-0500PM', 'M-F 0700-1000PM']","Producing Theater: Advanced","Research",2005,19
"248",11559,1,1394,"['THEAT']","Prerequisite: At least three previous courses in department.","",NA,"['Staff']",200,"","Academic Internship","",294,"True","Prerequisite: At least three previous courses in department.","",2,"O",20052,"","Internships","Research",2005,0
"249",11560,1,1395,"['THEAT']","Prerequisite: At least three previous courses in department.","",NA,"['Gary C. Gisselman']",200,"","IS/Playwriting","",298,"False","Prerequisite: At least three previous courses in department.","",2,"O",20052,"","Independent Study","Research",2005,1
"250",11561,1,1400,"['THEAT']","Prerequisite: at least five previous courses in department.","",NA,"['Staff']",300,"","Academic Internship","",394,"True","Prerequisite: at least five previous courses in department.","",2,"O",20052,"","Internship","Research",2005,0
"251",11562,1,1401,"['THEAT']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"256",11670,1,1477,"['WMNST']","","",NA,"['Staff']",200,"","Academic Internship","",294,"True","False","",2,"O",20052,"","Internships","Research",2005,0
"257",11671,1,1478,"['WMNST']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20052,"","Independent Study","Research",2005,0
"258",11672,1,1479,"['WMNST']","","",NA,"['Staff']",300,"","Academic Internship","",394,"True","False","",2,"O",20052,"","Internships","Research",2005,0
"259",11673,1,1480,"['WMNST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20052,"","Independent Research","Research",2005,0
"260",47480,1,393,"['ENGL']","The personal essay may contain rumination, memoir, anecdote, diatribe, scholarship, fantasy and moral philosophy. Students will read and write about the personal essay from its origins to the present day as well as craft their own personal essays. Readings range from founding father Montaigne to classic practitioners Charles Lamb and Virginia Woolf; students will also explore multicultural essayists such as Wole Soyinka and American voices from Thoreau to Annie Dillard.","",NA,"['Diana Postlethwaite']",200,"['RML 420']","Personal Essay","",200,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","Reading and Writing the Personal Essay","Research",2005,20
"262",47484,1,781,"['MGMT']","","",NA,"['Sian E. Muir']",200,"['OM 031']","New Venture Formulat","",257,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Research",2005,19
"263",47489,1,2011,"['NORW']","","",NA,"['Marte H. Hult']",100,"","Norw Folklore/Narrat","",125,"False","False","",2,"O",20052,"['M-F 1040-1240PM']","","Research",2005,35
"264",47711,1,44,"['ART']","This course, designed for students who want to heighten their drawing skills, emphasizes using expressive qualities of drawing by investigating various media, techniques and content. Assignments are both traditional and nontraditional within historical perspectives. Experimentation is encouraged. Developing a personal visual language is stressed, culminating in the production of a series of drawings that relate thematically. Critical thinking and discussion skills are important. Prerequisites: Art 111 and 112 (or 120), and 113. Lab fee. Offered annually.","",NA,"['Wendell Arneson']",200,"['DC 214', 'DC 214', 'DC 214']","Advanced Drawing","",233,"False","Prerequisites: Art 111 and 112 (or 120), and 113. Lab fee. Offered annually.","",2,"O",20052,"['M-F 0900-1000', 'M-F 1040-1210PM', 'M-F 0100-0300PM']","","Research",2005,16
"265",47721,1,227,"['CLASS']","This course is an interdisciplinary introduction to the roughly 300-year period of Western European history from the Fall of the Roman Empire to the establishment of the 6th-century Christian Germanic kingdoms. Using primary sources, archaeological evidence and remains of art and architecture, students investigate the collapse of Roman authority and the rise of the Christian Church, gaining insight into an age of great transition and change. GE: HWC. Offered periodically in Interim.","",NA,"['David M. Perry']",100,"['OM 031']","Fall of Roman Empire","",128,"False","False","",2,"O",20052,"['M-F 1040-1240PM']","The Fall of the Roman Empire and the Rise of Christianity","Research",2005,28
"266",47725,1,572,"['HIST']","","",NA,"['Anna Kuxhausen']",100,"['OM 001']","Top: Making Modern Russia","First-Year students only",188,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","","Topic",2005,18
"267",47726,1,770,"['MGMT']","This course focuses on using Microsoft Excel to analyze common management problems and develop solutions. Microsoft PowerPoint, a presentation graphics software program, is also introduced. Offered during Interim.","",NA,"['Richard Goedde']",200,"","Computer Applications","",230,"False","False","",2,"C",20052,"['M-F 1040-1240PM']","","Research",2005,26
"269",47728,1,1286,"['SOAN']","","",NA,"['Grant P. Arndt']",100,"['HH 413']","Anth of War and Peace","",115,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Research",2005,23
"270",49141,1,17195,"['ASIAN']","","",NA,"['Holly Ogren']",100,"['OM 001']","Gender in Contemp E Asia","",154,"False","False","",2,"O",20052,"['M-F 0100-0300PM']","","Research",2005,15
"271",49144,1,17196,"['PSCI']","","",NA,"['Anthony Lott', 'Douglas J. Casson']",100,"['RML 525']","The Problem of War","",119,"False","False","",2,"O",20052,"['M-F 0100-0300PM']","","Research",2005,49
"274",49147,1,17197,"['ENGL']","","",NA,"['Jon Eric Nelson']",100,"","Romantic Comedy/Film Noir","",138,"False","False","",2,"O",20052,"['M-F 1040-1240PM']","","Research",2005,28
"275",49148,1,16967,"['FAMST']","","",NA,"['Sharon Powell']",100,"['HH 317', 'HH 317']","Famlies in Film and Lit","",130,"False","False","",2,"O",20052,"['MWF 1040-1240PM', 'MWF 0100-0300PM']","","Research",2005,19
"278",49151,1,16966,"['REL']","","",NA,"['Philip E. Stoltzfus']",200,"['BMC 110']","Theology and Music","",252,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Research",2005,31
"279",49152,1,16965,"['REL']","","",NA,"['Peder J. Jothen']",200,"['BMC 101']","Christian Aesthetic,Ethic","",292,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Research",2005,16
"280",49154,1,17194,"['HIST']","","",NA,"['Clifford C. Weston']",100,"['HH 317']","Top: Civil Rights","First-Year students only",187,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Topic",2005,20
"287",49166,1,570,"['HIST']","","",NA,"['Megan J. Feeney']",100,"['OM 015']","America Since Ww II","First-Year students only",182,"False","False","",2,"C",20052,"['M-F 0100-0300PM']","","Research",2005,19
"289",49444,1,1487,"['ARMS']","","",NA,"['Christopher L. Chiappari']",200,"","IS/Contemp Chicanas","",298,"False","False","",2,"C",20052,"","","Research",2005,1
