"","clbid","credits","crsid","departments","description","gereqs","groupid","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"125",57248,1,223,"['CHEM']","","",NA,"['Nathaniel J. Schaefle']",300,"","IR/Molecular Model Study","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,1
"126",57249,1,236,"['CLASS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"127",57250,1,252,"['CHIN']","Students who have completed Chinese 252 are encouraged to continue their Chinese language study with faculty through individual and small group tutorials by registering for Chinese 298 or Chinese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"128",57251,1,285,"['ECON']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"129",57252,1,307,"['CSCI']","Recent projects, usually executed by individuals and coordinated with ongoing undergraduate research projects, include extension of a networked academic planning system, preliminary preparations for a system for managing web-based portfolios, neural networks, random number generation, applications of genetic algorithms to scheduling, computational Bayesian image reconstruction, design and implementation of an interface language for linear programming software, and design of software to assist choreographers.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"130",57253,1,345,"['EDUC']","","",NA,"['Heather Campbell']",300,"","IR/Educational Assessment","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,1
"131",57254,1,378,"['DANCE']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"132",57255,1,451,"['ENGL']","","",NA,"['Kaethe Schwehn']",300,"","IR/Adv. Revision/Craft","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,2
"133",57256,1,467,"['ENVST']","","",NA,"['Brett A. Werner']",300,"","IR/Animal Photojournalism","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,1
"134",57257,1,496,"['FREN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"135",57258,1,530,"['GERM']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"136",57259,1,551,"['GREEK']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"137",57260,1,642,"['HIST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"138",57261,1,647,"['HSPST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","","Research",2007,0
"139",57262,1,657,"['FAMST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"140",57263,1,692,"['IS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","","Research",2007,0
"141",57264,1,710,"['ID']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"142",57265,1,726,"['LATIN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"143",57266,1,789,"['MGMT']","Independent Study","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"144",57267,1,798,"['MEDIA']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"145",57268,1,866,"['MUSIC']","","",NA,"['Andrea Een']",300,"","IR/Str Ped Rolland Havas","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,1
"146",57269,1,920,"['NEURO']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","","Research",2007,0
"147",57270,1,937,"['NORW']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"148",57271,1,963,"['NURS']","Does not count toward the major.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"149",57272,1,993,"['PHIL']","Prerequisite: one Level III course in philosophy.","",NA,"['Corliss Swain']",300,"","IR/Gender/Soc. Construct","",398,"False","Prerequisite: one Level III course in philosophy.","",2,"O",20072,"","Independent Research","Research",2007,1
"150",57273,1,1068,"['ESTH']","Research","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"151",57274,1,1101,"['PHYS']","","",NA,"['Jason J. Engbrecht']",300,"","IR/Positron Physics","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,2
"152",57275,1,1152,"['PSCI']","Students who have taken five political science courses, one of which is in the area of the proposed research, may propose an independent research project to a member of the departmental faculty. Prerequisite: Political Science 220, and one course in the subfield or permission of instructor.","",NA,"['Staff']",300,"","IR/","",398,"False","Prerequisite: Political Science 220, and one course in the subfield or permission of instructor.","",2,"O",20072,"","Independent Research","Research",2007,0
"153",57276,1,1190,"['PSYCH']","Students have the opportunity to work in-depth on a research project of interest under the supervision of a member of the psychology department faculty. Prerequisite: Statistics 110, 212 or 263, Psychology 231, four additional courses in the department, and permission of instructor. Psychology 298 is strongly recommended. Offered each semester.","",NA,"['Staff']",300,"","IR/","",398,"False","Prerequisite: Statistics 110, 212 or 263, Psychology 231, four additional courses in the department, and permission of instructor. Psychology 298 is strongly recommended. Offered each semester.","",2,"O",20072,"","Independent Research","Research",2007,0
"154",57277,1,1257,"['REL']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"155",57278,1,1280,"['RUSSN']","Independent Research is required for all students seeking credit for a senior project.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"156",57279,1,1320,"['SOAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"157",57280,1,1355,"['SPAN']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"158",57281,1,1373,"['SWRK']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"159",57282,1,1401,"['THEAT']","Prerequisite: at least five previous courses in the department.","",NA,"['Jeanne I. Willcoxon']",300,"","IR/Theat Process/Jrnlism","",398,"False","Prerequisite: at least five previous courses in the department.","",2,"O",20072,"","Independent Research","Research",2007,1
"160",57283,1,1414,"['STAT']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"161",57284,1,1480,"['WMNST']","","",NA,"['Bruce Nordstrom-Loeb']",300,"","IR/Community Organizing","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,1
"162",57285,1,1489,"['ARMS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"163",57286,1,15,"['AMST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"165",57288,1,767,"['MATH']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"166",57289,1,18615,"['AFAM']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"167",57290,1,18619,"['BMOLS']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"168",57291,1,671,"['JAPAN']","Students who have completed Japanese 252 are encouraged to continue their Japanese language study with faculty through individual and small group tutorials by registering for Japanese 298 or Japanese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","Independent Research","Research",2007,0
"169",57292,1,791,"['MEDVL']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","","Research",2007,0
"170",57293,1,1285,"['RUSST']","","",NA,"['Staff']",300,"","IR/","",398,"False","False","",2,"O",20072,"","","Research",2007,0
"171",57299,1,69,"['ART']","","",NA,"['David E. Ryan']",200,"","IS/Senior Studies Prep","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"172",57300,1,94,"['ASIAN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"173",57301,1,154,"['BIO']","Independent Study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Registrar's Office or its website.","",NA,"['Michael Swift']",200,"","IS/Manuscript Preparation","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"174",57302,1,205,"['CHEM']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"175",57303,1,234,"['CLASS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"176",57304,1,249,"['CHIN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"177",57305,1,277,"['ECON']","","",NA,"['Paul Wojick']",200,"","IS/Financial Markets","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"178",57306,1,300,"['CSCI']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"179",57307,1,314,"['EDUC']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"180",57308,1,375,"['DANCE']","","",NA,"['Anne von Bibra']",200,"","IS/Competitive Ballroom","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"181",57309,1,434,"['ENGL']","","",NA,"['Diana Postlethwaite']",200,"","IS/Gnosticism/Pop Culture","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"182",57310,1,465,"['ENVST']","","",NA,"['James Farrell']",200,"","IS/Anthropocen Glen Cany","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"183",57311,1,491,"['FREN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"184",57312,1,523,"['GERM']","","",NA,"['Lavern Rippley']",200,"","IS/China Bus. Photo Essay","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"185",57313,1,544,"['GREEK']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"186",57314,1,625,"['HIST']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"187",57315,1,644,"['HSPST']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","","Research",2007,0
"188",57316,1,654,"['FAMST']","","",NA,"['Sharon Powell']",200,"","IS/ Marital Conflict/Kids","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"189",57317,1,687,"['IS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","","Research",2007,0
"190",57318,1,708,"['ID']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"191",57319,1,717,"['LATIN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"192",57320,1,752,"['MATH']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"193",57321,1,785,"['MGMT']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"194",57322,1,796,"['MEDIA']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"195",57323,1,847,"['MUSIC']","","",NA,"['Kurt N. Claussen']",200,"","IS/Woodwind Lit & Pedagog","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"196",57324,1,918,"['NEURO']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","","Research",2007,0
"197",57325,1,932,"['NORW']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"198",57326,1,943,"['NURS']","Does not count toward the major.","",NA,"['Mary Kuehn']",200,"","IS/Global Health Care","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"199",57327,1,986,"['PHIL']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"200",57328,1,1058,"['ESTH']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"201",57329,1,1091,"['PHYS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"202",57330,1,1141,"['PSCI']","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","",NA,"['Anthony Lott']",200,"","IS/Eu Policy Capstone","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"203",57331,1,1179,"['PSYCH']","This opportunity to investigate in-depth a topic of interest, typically culminating in a library research-based paper, is strongly recommended as preparation for Psychology 398. Prerequisite: Psychology 125, and at least three courses in the department and permission of instructor. Psychology 231 is strongly recommended. Offered each semester.","",NA,"['James Dickson Jr.']",200,"","IS/Emotions in Animals","",298,"False","Prerequisite: Psychology 125, and at least three courses in the department and permission of instructor. Psychology 231 is strongly recommended. Offered each semester.","",2,"O",20072,"","Independent Study","Research",2007,1
"204",57332,1,1239,"['REL']","","",NA,"['Peder J. Jothen']",200,"","IS/Indiv Effort in Soc","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"205",57333,1,1276,"['RUSSN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"206",57334,1,1316,"['SOAN']","","",NA,"['Thomas A. Williamson']",200,"","IS/Pwr Dynamics Tourism","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"207",57335,1,1342,"['SPAN']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"208",57336,1,1367,"['SWRK']","","",NA,"['Mary Carlsen']",200,"","IS/Aboriginal Social Orgs","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,2
"209",57337,1,1395,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"['Staff']",200,"","IS/","",298,"False","Prerequisite: at least three previous courses in department.","",2,"O",20072,"","Independent Study","Research",2007,0
"210",57338,1,1410,"['STAT']","","",NA,"['Julie M. Legler']",200,"","IS/Glbl Health-Guatemala","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"211",57339,1,1478,"['WMNST']","","",NA,"['Judy Kutulas']",200,"","IS/Women Composers","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"212",57340,1,1487,"['ARMS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"213",57341,1,12,"['AMST']","","",NA,"['James Farrell']",200,"","IS/Ecological Revolution","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,1
"215",57343,1,18613,"['AFAM']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"216",57344,1,18617,"['BMOLS']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"217",57345,1,669,"['JAPAN']","Students who have completed Japanese 252 are encouraged to continue their Japanese language study with faculty through individual and small group tutorials by registering for Japanese 298 or Japanese 398. Through individual tutorials students may pursue readings and projects in their area of interest.","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","Independent Study","Research",2007,0
"218",57346,1,18621,"['MEDVL']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","","Research",2007,0
"219",57347,1,1283,"['RUSST']","","",NA,"['Staff']",200,"","IS/","",298,"False","False","",2,"O",20072,"","","Research",2007,0
"220",57362,1,481,"['FREN']","Students study the French language and French-Caribbean culture on the island of Martinique in an immersion experience that includes home stays. The course emphasizes the multicultural aspects of the region and facilitates student interaction with the local population. Field trips and other cultural activities complement instruction, which is carried out at the Université des Antilles. Taught in French. Prerequisite: French 231 or 232, or placement into French 232. Open to first-year students. Offered only during Interim.","",NA,"['Herve Pensec']",200,"","Lang/Cul Fr Caribbean","Open to all students who meet the requirements.",233,"False","Prerequisite: French 231 or 232, or placement into French 232. Open to first-year students. Offered only during Interim.","",2,"C",20072,"","Language and Culture Studies in The French Caribbean","Research",2007,18
"221",57366,1,405,"['ENGL']","These courses treat specific periods in British literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Students may register for the course more than once provided a different era is studied. Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- The Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church. ---------------------------------------------------------------------------------------------------- The Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War. ---------------------------------------------------------------------------------------------------- The Age of Englightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism. ---------------------------------------------------------------------------------------------------- The Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism. ---------------------------------------------------------------------------------------------------- The Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities. ---------------------------------------------------------------------------------------------------- Modern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","",NA,"['Jonathan Hill']",200,"['RML 515']","Literary Eras: Romantics","Open to all students who have completed FYW or equivalent.",230,"False","Prerequisite: FYW or equivalent. ---------------------------------------------------------------------------------------------------- The Middle Ages focuses upon Anglo-Saxon and Middle English literature, including the Beowulf poet, Chaucer, Julian of Norwich, and Malory, in the context of emerging ideas such as heroism, the role of women, and the relationship between secular society and the Church. ---------------------------------------------------------------------------------------------------- The Renaissance examines radical literary changes in English literature, as they occur in Spenser, Shakespeare, Lanyer, Donne, and Milton, in such contexts as the Protestant Reformation and strife over Puritanism, court politics under Elizabeth and James, and the English Civil War. ---------------------------------------------------------------------------------------------------- The Age of Englightenment focuses upon neoclassical poetry and satire and the emergence of the novel. Writers such as Dryden, Behn, Swift, Pope, and Fielding are read in the context of political and social revolutions, the African slave trade, and the growth of modern capitalism. ---------------------------------------------------------------------------------------------------- The Romantic Period considers the outburst of literary creativity in such poets as Blake, Wordsworth, Coleridge, Byron, Shelley, and Keats and such prose writers as Wollstonecraft, Scott, Austen, and Mary Shelley, in the context of revolutionary politics, encounters with nature and the rise of industrialized, consumer capitalism. ---------------------------------------------------------------------------------------------------- The Victorian Period, a time of British political and cultural dominance, examines the work of such writers as Tennyson, Robert and Elizabeth Barrett Browning, Dickens, and the Brontës, in the context of scientific, industrial and colonial growth, religious skepticism, and challenges to class and gender inequalities. ---------------------------------------------------------------------------------------------------- Modern British Literature focuses on the literature reflecting modern turbulence, innovation, and alienation, as in Joyce, Lawrence, Woolf, and Eliot, in the context of World War, social and economic crises, and radical artistic experimentalism.","",2,"C",20072,"['M-F 1040-1240PM']","Literary Eras: British","Research",2007,35
"222",57373,1,48,"['ART']","This course provides intensive exposure to career opportunities in the field of art including advertising, graphics, illustration, film, television, computer graphics, architecture, textile design, and fine art (painting, sculpture, etc.). Working five to seven hours a day, students interview over 25 artists/designers during the month, visit more than 100 galleries and museums, and write extensively about artists and artwork. This course does not count toward the minimum major in studio art or art history. Prerequisites: Art 253 (preferred) or Art 252. Offered Interim only.","",NA,"['Ron Gallas']",200,"","Manhattan Art Interim","",246,"False","Prerequisites: Art 253 (preferred) or Art 252. Offered Interim only.","",2,"C",20072,"","Manhattan Interim in New York City","Research",2007,15
"223",57374,1,765,"['MATH']","Students work in groups on significant problems posed by and of current interest to area businesses and government agencies. The student groups decide on promising approaches to their problem and carry out the necessary investigations with minimal faculty involvement. Each group reports the results of its investigations with a paper and an hour long presentation to the sponsoring organization. Prerequisite: Permission of instructor. Offered during Interim.","",NA,"['Christine N. Kohnen', 'Steven McKelvey']",300,"['SC 182', 'SC 182', 'SC 182']","Mathematics Practicum","",390,"False","Prerequisite: Permission of instructor. Offered during Interim.","",2,"O",20072,"['M-F 0900-1000', 'M-F 1040-1240PM', 'M-F 0100-0500PM']","","Research",2007,17
"224",57375,1,1287,"['SOAN']","In many respects, products like caffeine, nicotine, alcohol and opium provide the glue that holds together modern life. This course examines the web of these substances from an anthropological perspective. Our focus includes the politics of production, the culturally diverse practices of consumption, and the social consequences of regulation. Based on our collective experience at St. Olaf, we consider the mood-altering substances on and off campus and examine their influence in such things as our social identity, individual consciousness and the structure of authority. Offered during Interim.","",NA,"['Thomas A. Williamson']",100,"['HH 302']","Modern Elixirs","Open to First-Year Students only.",116,"False","False","",2,"C",20072,"['M-F 1040-0100PM']","Modern Elixirs: The Anthropology of Mood-Altering Substances","Research",2007,18
"225",57377,1,338,"['EDUC']","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 settings. Through guest lectures, readings, field trips and seminars, students explore the unique geography and culture of the Hawaiian Islands and develop a framework for examining diversity on the mainland. Prerequisite: Education 290, 2.5 GPA, meeting all off-campus study requirements and satisfactory portfolio progress. Fulfills Education 382 and partially fulfills field experience requirements. Students apply in the Spring Semester. Counts toward the major: American Racial and Multicultural Studies. P/N only. Offered annually during Interim.","",NA,"['Mark Schelske']",300,"","Multi-Cult Ed Hawaii","",378,"True","Prerequisite: Education 290, 2.5 GPA, meeting all off-campus study requirements and satisfactory portfolio progress. Fulfills Education 382 and partially fulfills field experience requirements. Students apply in the Spring Semester. Counts toward the major: American Racial and Multicultural Studies. P/N only. Offered annually during Interim.","",2,"C",20072,"","Multicultural Education in Hawaii: Seminar and Practicum","Research",2007,20
"226",57380,1,1086,"['PHYS']","This course offers an introduction to the physics of sound waves, the biological, physical and psychological origins of sound perception and the synthesis of sounds and sound production in different instruments. Students explore these topics, as well as sound recording and reproduction systems, through lectures, discussions, laboratory experiments, and student presentations. Prerequisite: proficiency in algebra and geometry. No musical experience necessary. Offered during Interim.","",1086,"['Todd Coleman']",200,"['SC 170']","Musical Acoustics","Students in Physics 252 must also register for lab Physics 252 L. Closed to First Year Students.",252,"False","Prerequisite: proficiency in algebra and geometry. No musical experience necessary. Offered during Interim.","",2,"C",20072,"['M-F 0830-1000']","","Research",2007,29
"228",57383,1,85,"['ASIAN']","In this Interim course, students who have completed the Asian Conversations sequence travel to sites in China and Japan in order to experience those cultures firsthand and to study Chinese and Japanese constructions of national identity. Through readings, site visits, interactions with peers in the target languages, homestays, and journal writing in both English and their target language, students learn about how Asians in these two countries perceive themselves and their role in the region and in the world, both in the past and in the present. Prerequisite: Asian Studies 21 or permission of the instructor. Offered for the last time in Interim 2008.","",NA,"['Katherine S. Tegtmeyer Pak']",200,"","Nat ID/China & Japan","",212,"False","Prerequisite: Asian Studies 21 or permission of the instructor. Offered for the last time in Interim 2008.","",2,"C",20072,"","Asian Conversations: National Identity in China and Japan","Research",2007,20
"229",57384,1,781,"['MGMT']","This course teaches students how to develop a business or not-for-profit venture concept into a business plan. Students choose whether to develop a real business plan for a local entrepreneur or pursue an idea of their choice. Students work in teams to identify a market need, design a strategy, and determine feasibility of the proposed venture. Weekly assignments develop the necessary speaking skills that prepare students for the final plan presentation. Local entrepreneurs and fellow students critique the final plan and offer suggestions. Offered during Interim.","",NA,"['Sian E. Muir']",200,"['OM 011']","New Venture Formulat","",257,"False","False","",2,"O",20072,"['M-F 1040-1240PM']","Entrepreneurship and New Venture Formulation","Research",2007,17
"231",57393,1,744,"['MATH']","This course introduces number theory -- the study of patterns and relationships satisfied by natural numbers. Topics include prime numbers, congruences, primitive roots, quadratic residues and the design and breaking of codes. Prerequisite: Mathematics 220 or permission of instructor.","",NA,"['Bruce Hanson']",200,"['SC 188', 'SC 188']","Number Theory","Open to all students, including first-year students, who have completed Math 220",238,"False","Prerequisite: Mathematics 220 or permission of instructor.","",2,"C",20072,"['M-F 1040-1200PM', 'M-F 0100-0300PM']","","Research",2007,23
"232",57394,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended.","",NA,"['Mary Kuehn']",100,"['SC 018']","Nutrition & Wellness","This section combines classroom and independent web-enhanced instruction.",110,"False","Prerequisite: High school biology and chemistry strongly recommended.","A",2,"C",20072,"['M-F 0100-0300PM']","Nutrition and Wellness","Research",2007,19
"233",57395,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended.","",NA,"['Rita Glazebrook', 'Mary Kuehn']",100,"['HH 501']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended.","B",2,"C",20072,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2007,60
"234",57397,1,840,"['MUSIC']","Opera Workshop focuses on the preparation for performance of a one-act opera or opera scenes. Students receive coaching and performance experience through individual and group singer/actor exercises. The course culminates with public performances of fully staged and costumed lyric theater work. May be repeated once. A class fee may be required. Offered Interim only.","",NA,"['James McKeel']",200,"['CHM Urness', 'CHM Urness']","Opera Workshop","Friday coachings TBA Registration by audition and permission only.",269,"False","False","",2,"C",20072,"['M-Th 1040-1230PM', 'M-Th 0130-0300PM']","","Research",2007,26
"235",57399,1,805,"['MUSIC']","In this course, students explore orchestral music, in history, forms, styles, instrumentation, vocabulary and specific landmark works. The course includes two orchestral concerts in Minneapolis/St. Paul. Offered Interim only.","",NA,"['David Carter']",100,"['CHM 232', 'CHM 232']","Orchestral Music","",132,"False","False","",2,"O",20072,"['M-Th 0900-1000', 'M-Th 1040-1200PM']","","Research",2007,27
"236",57400,1,215,"['CHEM']","In the laboratory, students investigate and identify organic compounds, singly and in mixtures. Lectures and discussion sessions investigate various spectroscopic methods and their applications to the elucidation of the structure of organic compounds. Prerequisite: Chemistry 248 and 254. Offered during Interim.","",NA,"['Wesley Pearson']",300,"['SC 310']","Organic Analys/Theory","",380,"False","Prerequisite: Chemistry 248 and 254. Offered during Interim.","",2,"O",20072,"['M-F 0800-1000']","Organic Analysis and Theory","Research",2007,8
