"","clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year","enrolled"
"149",83995,1,1355,"['SPAN']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"150",83996,1,1373,"['SWRK']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"152",83999,1,1489,"['ARMS']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"153",84000,1,15,"['AMST']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"155",84002,1,18615,"['AFAM']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"157",84004,1,671,"['JAPAN']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"158",84005,1,791,"['MEDVL']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","","Research",2012,0
"159",84006,1,1285,"['RUSST']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","","Research",2012,0
"160",84007,1,451,"['ENGL']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"161",84008,1,345,"['EDUC']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"162",84009,1,642,"['HIST']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"163",84010,1,236,"['CLASS']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"164",84011,1,530,"['GERM']","Independent Research. May be counted toward German major or German studies concentration.","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"165",84012,1,692,"['IS']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","","Research",2012,0
"166",84013,1,993,"['PHIL']","Prerequisite: one level III course in philosophy.","",NA,"","['Staff']",300,"","IR/","",398,"False","Prerequisite: one level III course in philosophy.","",2,"O",20122,"","Independent Research","Research",2012,0
"167",84014,1,866,"['MUSIC']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"170",84017,1,1280,"['RUSSN']","Independent Research is required for all students seeking credit for a senior project.","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"172",84019,1,75,"['ART']","Independent Research in studio art prerequisites: four foundation courses and three courses in area of study.\nIndependent Research in art history prerequisites: three courses in area of study.","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research: Art History","Research",2012,0
"174",84021,1,1401,"['THEAT']","Prerequisite: at least five previous courses in the department.","",NA,"","['Staff']",300,"","IR/","",398,"False","Prerequisite: at least five previous courses in the department.","",2,"O",20122,"","Independent Research","Research",2012,0
"175",84022,1,1257,"['REL']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"177",84024,1,1320,"['SOAN']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"178",84025,1,467,"['ENVST']","","",NA,"","['Staff']",300,"","IR/","",398,"False","False","",2,"O",20122,"","Independent Research","Research",2012,0
"179",84026,1,75,"['ART']","Independent Research in studio art prerequisites: four foundation courses and three courses in area of study.\nIndependent Research in art history prerequisites: three courses in area of study.","",NA,"","['John Saurer']",300,"","IR/Art Apprenticeship 2","",398,"False","False","A",2,"C",20122,"","Independent Research: Art History","Research",2012,6
"181",84033,1,234,"['CLASS']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"182",84034,1,249,"['CHIN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"183",84035,1,277,"['ECON']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"185",84037,1,375,"['DANCE']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"186",84038,1,465,"['ENVST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"187",84039,1,491,"['FREN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"188",84040,1,523,"['GERM']","Independent Study.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"189",84041,1,544,"['GREEK']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"190",84042,1,644,"['HSPST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"191",84043,1,717,"['LATIN']","","",NA,"","['Anne Groton']",200,"","IS/Roman Comedy","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,1
"192",84044,1,785,"['MGMT']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"193",84045,1,796,"['MEDIA']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"195",84047,1,932,"['NORW']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"196",84048,1,1058,"['ESTH']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"198",84050,1,1276,"['RUSSN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"199",84051,1,1342,"['SPAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"201",84054,1,1487,"['ARMS']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"202",84055,1,12,"['AMST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"204",84057,1,18613,"['AFAM']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"206",84059,1,669,"['JAPAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"207",84060,1,18621,"['MEDVL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","","Research",2012,0
"208",84061,1,1283,"['RUSST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","","Research",2012,0
"210",84063,1,69,"['ART']","Independent Study in studio art prerequisites: four foundation courses and two upper-division courses in area of study.\nIndependent Study in art history prerequisites: two upper-division courses in area of study.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"211",84064,1,986,"['PHIL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"212",84065,1,847,"['MUSIC']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"213",84066,1,625,"['HIST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"214",84067,1,1367,"['SWRK']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"216",84069,1,1395,"['THEAT']","Prerequisite: at least three previous courses in department.","",NA,"","['Staff']",200,"","IS/","",298,"False","Prerequisite: at least three previous courses in department.","",2,"O",20122,"","Independent Study","Research",2012,0
"217",84070,1,94,"['ASIAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"218",84071,1,1239,"['REL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"219",84072,1,943,"['NURS']","Does not count toward the major.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"220",84073,1,654,"['FAMST']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"221",84074,1,1316,"['SOAN']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"222",84075,1,434,"['ENGL']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"223",84076,1,687,"['IS']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","","Research",2012,0
"224",84077,1,708,"['ID']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"226",84079,1,1141,"['PSCI']","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"227",84080,1,314,"['EDUC']","","",NA,"","['Staff']",200,"","IS/","",298,"False","False","",2,"O",20122,"","Independent Study","Research",2012,0
"229",84082,1,54,"['ART']","This course is an intensive introduction to the history of the art and architecture of Florence. Through a study of Florence's topography, its built environment, and painted and sculpted imagery, students study the history of Florence from its inception as a Roman colony through the 19th century when Florence was the capital of the newly unified Italian nation. The study of Florence is enriched by travel to other Tuscan cities such as Cortona, Siena, and Lucca. Offered during Interim in alternate years.","['ALS-A']",NA,"","['Nancy M. Thompson']",200,"","Ital Art in Context","This is an off-campus course.",255,"False","False","",2,"C",20122,"","Italian Art in Context","Research",2012,20
"231",84097,1,338,"['EDUC']","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 schools. Kamehameha, in Honolulu, is an affluent, urban, private, Hawaiian cultural immersion school. The Kailua Kona schools, on the big island, are rural, public, mixed-race environments. Students discover the challenges and benefits associated with teaching in a diverse racial, cultural and socio-economic environments. Through guest lectures, readings, field trips and seminars, students learn about the truly unique geographic and cultural setting of the Hawaiian islands. This environment makes an excellent framework to examine diversity on the mainland. Counts toward major: ARMS. Counts toward concentration: ARMS. Fulfills Education 382: Human Relations requirement. Prerequisite: Education 260 or 330. or permission of instructor. Offered during Interim. Counts towards ARMS and American studies majors and ARMS concentration.","['MCD']",NA,"","['Staff']",300,"","Multi-Cultural Ed Hawaii","This is an off-campus course. Admission by interview. This course has been canceled.",378,"True","Prerequisite: Education 260 or 330. or permission of instructor. Offered during Interim. Counts towards ARMS and American studies majors and ARMS concentration.","",2,"X",20122,"","Multicultural Education in Hawaii: Seminar and Practicum","Research",2012,0
"237",84115,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester. Counts towards exercise science major and biomedical studies concentration.","['IST']",NA,"","['Mary Kuehn']",100,"['HH 501']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester. Counts towards exercise science major and biomedical studies concentration.","A",2,"C",20122,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2012,34
"238",84116,1,939,"['NURS']","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester. Counts towards exercise science major and biomedical studies concentration.","['IST']",NA,"","['Huehn Susan']",100,"['HH 501']","Nutrition & Wellness","",110,"False","Prerequisite: High school biology and chemistry strongly recommended. Offered annually during Interim and in the spring semester. Counts towards exercise science major and biomedical studies concentration.","B",2,"C",20122,"['M-F 1040-1240PM']","Nutrition and Wellness","Research",2012,30
"239",84118,1,805,"['MUSIC']","Students gain an overview of the history and development of orchestral music by looking at style, instrumentation, and musical vocabulary in a substantial selection of landmark works. Students attend four professional orchestral concerts and/or rehearsals in Minneapolis/St. Paul. The ability to read musical scores is helpful but not required. Activity fee. Generally offered during Interim.","['ALS-A']",NA,"","['David Carter']",100,"['CHM 232']","Orchestral Music","",132,"False","False","",2,"O",20122,"['M-F 1040-0100PM']","","Research",2012,10
"243",84123,1,771,"['MGMT']","This practical course provides information needed for informed decision making in major areas of personal finance, including budgeting, basic tax planning, insurance, investments, major purchases and retirement planning. Offered during Interim.","",NA,"","['Richard M. Hirsch']",200,"['HH 501']","Personal Finance","Closed to first-year students.",231,"False","False","",2,"C",20122,"['M-F 0100-0300PM']","","Research",2012,38
"245",84125,1,966,"['PHIL']","Literature provides rich resources for thinking through central philosophical questions, including the metaphysics and ethics of freedom; the problem of evil; the role of character in choice and action; the nature of morality; rebellion and human solidarity; God's existence and relation to the world; and the nature of truth. Designed primarily for first-year students, this course explores philosophical ideas in literary works of several different genres by studying plot, character, point of view, imagery, and symbolism. Offered during Interim.","['ALS-L']",NA,"","['Anthony J. Rudd']",100,"['HH 403']","Philosophy in Lit","Open to first-year students and sophomores only.",120,"False","False","",2,"C",20122,"['M-F 1040-1240PM']","Philosophy in Literature","Research",2012,30
"246",84128,1,19831,"['PSCI']","The course is based on the Adriatic Coast of Slovenia with travel to Italy, Croatia and Bosnia to students study processes of political identity formation in a part of Europe that has seen the collapse of multi-ethnic empires and the multi-ethnic state of Yugoslavia. Students work in groups representing the concepts used by Charles Tilly to analyze political identity. In group reports, students will construct analytical images of political identities in Piran, Triest, Vukovar, Belgrade, Sarajevo and Mostar.","['HBS', 'MCG']",NA,"","['J. Patrick Dale']",200,"","Polit Identity Cent Euro","This is an off-campus course.",240,"False","False","",2,"C",20122,"","Changing Political Identities in Coastal Central Europe","Research",2012,17
"247",84130,1,1387,"['THEAT']","Designed for the student with previous course work and production work in theater, this course studies theater performance through the full-scale mounting of a production during the month of January, followed by public performances at the beginning of spring semester. Students enroll in the course through either an acting audition or a production position interview held in late October or early November. Selected participants are notified prior to Interim registration. Details about the audition/interview are available by calling the Theater Department Office, x3240 or online at the Theater Department website in ""Useful Links."" Scripts are available by calling the Theater Department office, x3240. Prerequisite: Theater 133 or permission of instructor. Offered during Interim.","",NA,"","['Jeanne I. Willcoxon']",200,"['TB Haugen', 'TB Haugen', 'TB Haugen']","Prod Theater: Advanced","Admission by audition/interview.",234,"True","Prerequisite: Theater 133 or permission of instructor. Offered during Interim.","",2,"C",20122,"['M-F 0900-1000', 'M-F 1040-0500PM', 'M-F 0700-1000PM']","Producing Theater: Advanced","Research",2012,11
"248",84131,1,1380,"['THEAT']","This course studies theater performance through the full-scale mounting of a production during the month of January, followed by public performances at the beginning of spring semester. Students enroll in the class through either an acting audition or a production position interview held in late October or early November. No previous experience is necessary. Selected participants are notified prior to Interim registration. Details about the audition/interview are available by calling the Theater Department office, x3240 or online at the Theater Department website in ""Useful Links."" Scripts are available by calling the Theater Department office, x3240. Offered during Interim.","['ALS-A']",NA,"","['Todd F. Edwards']",100,"['TB Kelsey', 'TB Kelsey', 'TB Kelsey']","Prod Theater: Intro","Admission by audition/interview.",133,"True","False","",2,"C",20122,"['M-F 0900-1000', 'M-F 1040-0500PM', 'M-F 0700-1000PM']","Producing Theater: Introductory","Research",2012,15
"250",84134,1,1200,"['REL']","Students analyze 16th-century reform movements in light of their theological and historical contexts and their significance for contemporary theology. The course focuses on contributions and lives of the major figures in the Protestant Reformations (e.g., Luther, Calvin, Zwingli) and the Roman Catholic Reform. Prerequisite: BTS-B.","['BTS-T']",NA,"","['Mary E. Anderson']",200,"['OM 10']","Reformation Theology","",214,"False","Prerequisite: BTS-B.","",2,"C",20122,"['M-F 0800-1000']","","Research",2012,32
"251",84135,1,19436,"['ID']","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Prerequisite: Determined by individual instructor. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course.","",NA,"","['Kevin M. Crisp']",300,"['RNS 226', 'RNS 226', 'RNS 226']","Research: Mayo Scholars","",396,"False","Prerequisite: Determined by individual instructor. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course.","A",2,"O",20122,"['M-F 0800-1000', 'M-F 1040-1240PM', 'M-F 0100-0300PM']","Directed Undergraduate Research: ""Topic Description""","Research",2012,4
"252",84137,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Karen Cherewatuk']",100,"['RML 421']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","A",2,"C",20122,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2012,19
"253",84138,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Danny Munoz-Hutchinson']",100,"['RML 420']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","B",2,"C",20122,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2012,21
"254",84139,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Jason J. Ripley']",100,"['RML 515']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","C",2,"C",20122,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2012,19
"255",84140,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Carlos Gallego']",100,"['OM 210']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","D",2,"C",20122,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2012,20
"256",84141,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Charles Wilson']",100,"['OM 110']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","E",2,"C",20122,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2012,18
"257",84142,1,532,"['GCON']","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","['BTS-B', 'WRI']",NA,"","['Paul Wojick']",100,"['OM 140']","Romans & Christians","Open to Great Conversations students only.",115,"False","Prerequisite: Great Conversation 113. Offered during Interim. Counts towards ancient studies major.","F",2,"C",20122,"['M-F 1040-1240PM']","The Tradition Continuing: The Romans and the Christians","Research",2012,21
"258",84147,1,308,"['EDUC']","In this course, students examine how schools and communities in the Twin Cities interact to provide support and developmental opportunities for school-age children. Through lectures, readings, discussions, field trips, and in-school and co-curricular placements, students gain an understanding and awareness of how race, class, ethnicity, national origin, and gender shape the complex character of urban youth and schools. Students spend one week in orientation activities on campus and two weeks in the Twin Cities. During the time in the Twin Cities, St. Olaf students participate as tutors and classroom assistants during the school day and then assist in various after-school and community programs. The last week of Interim is spent back on campus discussing the experience. Counts toward major: ARMS. Counts toward concentration: ARMS. Fulfills Education 382: Human Relations requirement. Open to first-year students. Offered during Interim. Counts towards ARMS and American studies majors and ARMS concentration.","['MCD']",NA,"","['Eric McDonald']",100,"['TOH 214', 'TOH 214']","Urban Schools/Communities","Open to First-Year Students and Sophomores only. Admission by interview.",170,"True","False","",2,"C",20122,"['M-F 0800-1000', 'M-F 1040-1240PM']","Urban Schools and Communities","Research",2012,19
"261",84150,1,19738,"['PHIL']","An exploration of problems about the nature of space and time that are of common interest to philosophers and scientists: Do space and time have boundaries? Are space and time independent of minds and bodies? How are space and time conceived in classical vs. relativistic physics? What is the geometry of space? Is time travel possible? What is God's relation to space and time? Offered during Interim.","['IST']",NA,"","['Arthur Cunningham']",200,"['HH 403']","Space and Time","",246,"False","False","",2,"C",20122,"['M-F 0100-0300PM']","","Research",2012,31
"262",84154,1,482,"['FREN']","This course provides an on-campus immersion experience for students interested in improving their oral language proficiency. Students engage in small and large group discussion, give individual and group oral presentations, and review grammar and registers of language. They also explore the notions of communicative competence and oral proficiency in order to become more effective speakers. Taught in French. Prerequisite: French 232, 235, or equivalent. Offered during Interim. Counts toward film studies concentration.","['FOL-F', 'ORC']",NA,"","['Amine R. Bekhechi']",200,"['TOH 114']","Speaking of French","Open to all students who meet the requirements.",250,"False","Prerequisite: French 232, 235, or equivalent. Offered during Interim. Counts toward film studies concentration.","",2,"O",20122,"['M-F 1040-0330PM']","Speaking","Research",2012,10
"263",84155,1,17675,"['EDUC']","The course includes strategies and materials for teaching English to speakers of other languages. Students learn strategies that focus on the development of listening, speaking, reading, and writing skills in English language learners. Students review materials appropriate for non-native English speakers and create their own materials and lesson plans. Fulfills Education 382: Human Relations requirement. Required field experience component. Prerequisites: Education 246 and Education 330 or Education 260. Offered annually during Interim.","",NA,"","['Jessica L. Tesdall']",300,"","Teaching ESL K-12","",347,"False","Prerequisites: Education 246 and Education 330 or Education 260. Offered annually during Interim.","",2,"O",20122,"","","Research",2012,7
"264",84161,1,23949,"['HIST']","Norwegian folklore tells of a place east of the moon and west of the sun where dreams are realized. For hundreds of thousands of immigrants from Norway this fabled place was America. They called it, as does St. Olaf's own college hymn, Fram, Fram, ""a home in the west."" This course explores the stories of Norwegian America through its literature and other forms of popular writing created from the 19th through the 21st centuries. It considers, among other forms, novels, shorts stories, drama, children's literature, memoirs, letters, diaries, travel accounts, biographies, journalism, popular history, and film. Offered alternate years.","['HWC']",NA,"","['Todd W. Nichol']",100,"['HH 514']","The Western Home","Open to first-year students only.",169,"False","False","",2,"O",20122,"['M-F 1040-1240PM']","The Western Home: Stories of Norwegian America","Research",2012,14
"265",84162,1,705,"['ID']","A full immersion in the art of theater, students will attend approximately 22 performances at London and Stratford theaters. The course will include the reading of play texts, dramatic criticism, group discussions and backstage tours. England, a theatrical center of the English-speaking world, enables students to experience a wide variety of theatrical performances ranging from traditional to modern. Excursions to Stratford-upon-Avon, Stonehenge, Canterbury and Oxford offer additional cultural perspectives. Offered annually during Interim.","['ALS-A']",NA,"","['Gary C. Gisselman']",200,"","Theater in London","This is an off-campus course.",258,"False","False","",2,"C",20122,"","","Research",2012,26
"268",84171,1,18778,"['ENVST']","Topics for Interim 2012-13\nEnvironmental Studies 281A Top: What is Nature Worth? Economic and ethical perspectives on the value of ecosystems. (Social Science) - Bonnie Keeler Ecosystems provide many benefits to people, including food, recreation, and the provision of clean air and water. However, quantifying these benefits using traditional economic tools can be challenging. Additionally, placing a monetary value on nature may lead to unintended consequences. This course will explore the promise and potential pitfalls of economic valuation of ecosystems goods and services. Specific topics will include non-market valuation techniques, decision theory and risk analysis, ethical and equity issues surrounding conservation, and historical perspectives on the environmental movement. Students will work individually and in groups to address a series of case studies in conservation and environmental decision-making. Class sessions will include a combination of lecture, group discussion, reading groups, and hands-on lab exercises using spatial models and decision analysis techniques.\nEnvironmental Studies 281B Top: Winter Ecology (Natural Science) - Charles Umbanhower, Jr. Winter is an incredibly important time of year for plants, animals, and ecosystems in the northern hemisphere. This course introduces the ecology of winter, and students learn about a range of related topics including freeze tolerance and avoidance in plants and animals, energy movement through snow and ice, and the impacts of freezing on soils and lakes. Students learn through lectures, readings, laboratory work, and short field trips, as well as somes mall group research projects. Prerequisite: Biology 125 and 126, or Chemistry/Biology 125-127 and Biology 126, or ES 137.","",NA,"","['Bonnie L. Keeler']",200,"['RNS 400', 'RNS 400']","Top:What is Nature Worth?","",281,"False","Prerequisite: Biology 125 and 126, or Chemistry/Biology 125-127 and Biology 126, or ES 137.","A",2,"O",20122,"['M-F 1040-1240PM', 'M-F 0100-0300PM']","Topics in Environmental Studies","Topic",2012,7
"269",84173,1,19734,"['NORW']","Recently there has been an explosion in Nordic literature translated into English, providing unprecedented access to contemporary literary texts produced in Norway, Sweden, Denmark, Finland, and Iceland. In this course students read and analyze contemporary Nordic literary texts and examine those societies through a literary perspective. Sample topics: ""Murder Nordic Style: Contemporary Crime Fiction"" and ""Gender and Nordic Society."" Taught in English. Offered most years.","['ALS-L']",NA,"","[""Margaret H. O'Leary""]",200,"['TOH 210']","Top: Nordic Crime Fiction","Open to first-year students.",224,"False","False","",2,"C",20122,"['M-F 0100-0300PM']","Topics in Contemporary Nordic Literature: A Window on Society","Topic",2012,30
"270",84176,1,436,"['ENGL']","Students explore specific periods in American literature and examine the relationship between literary texts and movements and their particular cultural, political, and historical contexts. Each offering of this course examines a different literary era and emphasizes specific literary and historical issues. Prerequisites: English 185 plus at least two courses at level II. Click on course title in the class and lab for more information about the course for that term. Counts toward American studies major.","",NA,"","['Carol Holly']",300,"['RML 520']","Top: Sex,Madness&Marriage","",340,"False","Prerequisites: English 185 plus at least two courses at level II. Click on course title in the class and lab for more information about the course for that term. Counts toward American studies major.","",2,"C",20122,"['M-F 1040-1240PM']","Advanced Studies in Literary Eras: American","Topic",2012,15
